Country,Year,fertility,region,,,,,
Ukraine,1974,2.046,Europe & Central Asia,,,,,
Ukraine,1975,2.031,Europe & Central Asia,,,,,
Ukraine,1976,2.014,Europe & Central Asia,,,,,
Ukraine,1977,1.999,Europe & Central Asia,,,,,
Ukraine,1978,1.988,Europe & Central Asia,,,,,
Ukraine,1979,1.982,Europe & Central Asia,,,,,
Ukraine,1980,1.984,Europe & Central Asia,,,,,
Ukraine,1981,1.993,Europe & Central Asia,,,,,
Ukraine,1982,2.008,Europe & Central Asia,,,,,
Ukraine,1983,2.026,Europe & Central Asia,,,,,
Ukraine,1984,2.041,Europe & Central Asia,,,,,
Ukraine,1985,2.05,Europe & Central Asia,,,,,
Ukraine,1986,2.048,Europe & Central Asia,,,,,
Ukraine,1987,2.029,Europe & Central Asia,,,,,
Ukraine,1988,1.994,Europe & Central Asia,,,,,
Ukraine,1989,1.942,Europe & Central Asia,,,,,
Ukraine,1990,1.872,Europe & Central Asia,,,,,
Ukraine,1991,1.788,Europe & Central Asia,,,,,
Ukraine,1992,1.694,Europe & Central Asia,,,,,
Ukraine,1993,1.597,Europe & Central Asia,,,,,
Ukraine,1994,1.501,Europe & Central Asia,,,,,
Ukraine,1995,1.41,Europe & Central Asia,,,,,
Ukraine,1996,1.33,Europe & Central Asia,,,,,
Ukraine,1997,1.261,Europe & Central Asia,,,,,
Ukraine,1998,1.204,Europe & Central Asia,,,,,
Ukraine,1999,1.163,Europe & Central Asia,,,,,
Ukraine,2000,1.139,Europe & Central Asia,,,,,
Ukraine,2001,1.135,Europe & Central Asia,,,,,
Ukraine,2002,1.149,Europe & Central Asia,,,,,
Ukraine,2003,1.176,Europe & Central Asia,,,,,
Ukraine,2004,1.214,Europe & Central Asia,,,,,
Ukraine,2005,1.258,Europe & Central Asia,,,,,
Ukraine,2006,1.304,Europe & Central Asia,,,,,
Ukraine,2007,1.347,Europe & Central Asia,,,,,
Ukraine,2008,1.384,Europe & Central Asia,,,,,
Ukraine,2009,1.414,Europe & Central Asia,,,,,
Ukraine,2010,1.435,Europe & Central Asia,,,,,
Ukraine,2011,1.45,Europe & Central Asia,,,,,
Ukraine,2012,1.46,Europe & Central Asia,,,,,
Ukraine,2013,1.47,Europe & Central Asia,,,,,
United Arab Emirates,1964,6.861,Middle East & North Africa,,,,,
United Arab Emirates,1965,6.841,Middle East & North Africa,,,,,
United Arab Emirates,1966,6.816,Middle East & North Africa,,,,,
United Arab Emirates,1967,6.783,Middle East & North Africa,,,,,
United Arab Emirates,1968,6.738,Middle East & North Africa,,,,,
United Arab Emirates,1969,6.679,Middle East & North Africa,,,,,
United Arab Emirates,1970,6.605,Middle East & North Africa,,,,,
United Arab Emirates,1971,6.512,Middle East & North Africa,,,,,
United Arab Emirates,1972,6.402,Middle East & North Africa,,,,,
United Arab Emirates,1973,6.279,Middle East & North Africa,,,,,
United Arab Emirates,1974,6.146,Middle East & North Africa,,,,,
United Arab Emirates,1975,6.009,Middle East & North Africa,,,,,
United Arab Emirates,1976,5.873,Middle East & North Africa,,,,,
United Arab Emirates,1977,5.744,Middle East & North Africa,,,,,
United Arab Emirates,1978,5.624,Middle East & North Africa,,,,,
United Arab Emirates,1979,5.517,Middle East & North Africa,,,,,
United Arab Emirates,1980,5.423,Middle East & North Africa,,,,,
United Arab Emirates,1981,5.344,Middle East & North Africa,,,,,
United Arab Emirates,1982,5.274,Middle East & North Africa,,,,,
United Arab Emirates,1983,5.209,Middle East & North Africa,,,,,
United Arab Emirates,1984,5.141,Middle East & North Africa,,,,,
United Arab Emirates,1985,5.065,Middle East & North Africa,,,,,
United Arab Emirates,1986,4.973,Middle East & North Africa,,,,,
United Arab Emirates,1987,4.86,Middle East & North Africa,,,,,
United Arab Emirates,1988,4.724,Middle East & North Africa,,,,,
United Arab Emirates,1989,4.566,Middle East & North Africa,,,,,
United Arab Emirates,1990,4.388,Middle East & North Africa,,,,,
United Arab Emirates,1991,4.193,Middle East & North Africa,,,,,
United Arab Emirates,1992,3.989,Middle East & North Africa,,,,,
United Arab Emirates,1993,3.784,Middle East & North Africa,,,,,
United Arab Emirates,1994,3.583,Middle East & North Africa,,,,,
United Arab Emirates,1995,3.393,Middle East & North Africa,,,,,
United Arab Emirates,1996,3.215,Middle East & North Africa,,,,,
United Arab Emirates,1997,3.052,Middle East & North Africa,,,,,
United Arab Emirates,1998,2.902,Middle East & North Africa,,,,,
United Arab Emirates,1999,2.766,Middle East & North Africa,,,,,
United Arab Emirates,2000,2.644,Middle East & North Africa,,,,,
United Arab Emirates,2001,2.532,Middle East & North Africa,,,,,
United Arab Emirates,2002,2.428,Middle East & North Africa,,,,,
United Arab Emirates,2003,2.329,Middle East & North Africa,,,,,
United Arab Emirates,2004,2.236,Middle East & North Africa,,,,,
United Arab Emirates,2005,2.149,Middle East & North Africa,,,,,
United Arab Emirates,2006,2.071,Middle East & North Africa,,,,,
United Arab Emirates,2007,2.004,Middle East & North Africa,,,,,
United Arab Emirates,2008,1.948,Middle East & North Africa,,,,,
United Arab Emirates,2009,1.903,Middle East & North Africa,,,,,
United Arab Emirates,2010,1.868,Middle East & North Africa,,,,,
United Arab Emirates,2011,1.841,Middle East & North Africa,,,,,
United Arab Emirates,2012,1.82,Middle East & North Africa,,,,,
United Arab Emirates,2013,1.801,Middle East & North Africa,,,,,
United Kingdom,1964,2.791,Europe & Central Asia,,,,,
United Kingdom,1965,2.757,Europe & Central Asia,,,,,
United Kingdom,1966,2.696,Europe & Central Asia,,,,,
United Kingdom,1967,2.613,Europe & Central Asia,,,,,
United Kingdom,1968,2.515,Europe & Central Asia,,,,,
United Kingdom,1969,2.407,Europe & Central Asia,,,,,
United Kingdom,1970,2.294,Europe & Central Asia,,,,,
United Kingdom,1971,2.182,Europe & Central Asia,,,,,
United Kingdom,1972,2.074,Europe & Central Asia,,,,,
United Kingdom,1973,1.976,Europe & Central Asia,,,,,
United Kingdom,1974,1.892,Europe & Central Asia,,,,,
United Kingdom,1975,1.825,Europe & Central Asia,,,,,
United Kingdom,1976,1.776,Europe & Central Asia,,,,,
United Kingdom,1977,1.744,Europe & Central Asia,,,,,
United Kingdom,1978,1.727,Europe & Central Asia,,,,,
United Kingdom,1979,1.721,Europe & Central Asia,,,,,
United Kingdom,1980,1.726,Europe & Central Asia,,,,,
United Kingdom,1981,1.739,Europe & Central Asia,,,,,
United Kingdom,1982,1.757,Europe & Central Asia,,,,,
United Kingdom,1983,1.777,Europe & Central Asia,,,,,
United Kingdom,1984,1.796,Europe & Central Asia,,,,,
United Kingdom,1985,1.812,Europe & Central Asia,,,,,
United Kingdom,1986,1.822,Europe & Central Asia,,,,,
United Kingdom,1987,1.827,Europe & Central Asia,,,,,
United Kingdom,1988,1.827,Europe & Central Asia,,,,,
United Kingdom,1989,1.822,Europe & Central Asia,,,,,
United Kingdom,1990,1.813,Europe & Central Asia,,,,,
United Kingdom,1991,1.801,Europe & Central Asia,,,,,
United Kingdom,1992,1.789,Europe & Central Asia,,,,,
United Kingdom,1993,1.777,Europe & Central Asia,,,,,
United Kingdom,1994,1.766,Europe & Central Asia,,,,,
United Kingdom,1995,1.756,Europe & Central Asia,,,,,
United Kingdom,1996,1.743,Europe & Central Asia,,,,,
United Kingdom,1997,1.728,Europe & Central Asia,,,,,
United Kingdom,1998,1.71,Europe & Central Asia,,,,,
United Kingdom,1999,1.691,Europe & Central Asia,,,,,
United Kingdom,2000,1.675,Europe & Central Asia,,,,,
United Kingdom,2001,1.669,Europe & Central Asia,,,,,
United Kingdom,2002,1.674,Europe & Central Asia,,,,,
United Kingdom,2003,1.693,Europe & Central Asia,,,,,
United Kingdom,2004,1.723,Europe & Central Asia,,,,,
United Kingdom,2005,1.762,Europe & Central Asia,,,,,
United Kingdom,2006,1.803,Europe & Central Asia,,,,,
United Kingdom,2007,1.841,Europe & Central Asia,,,,,
United Kingdom,2008,1.871,Europe & Central Asia,,,,,
United Kingdom,2009,1.89,Europe & Central Asia,,,,,
United Kingdom,2010,1.899,Europe & Central Asia,,,,,
United Kingdom,2011,1.9,Europe & Central Asia,,,,,
United Kingdom,2012,1.896,Europe & Central Asia,,,,,
United Kingdom,2013,1.892,Europe & Central Asia,,,,,
United States,1964,3.222,America,,,,,
United States,1965,2.926,America,,,,,
United States,1966,2.714,America,,,,,
United States,1967,2.564,America,,,,,
United States,1968,2.467,America,,,,,
United States,1969,2.457,America,,,,,
United States,1970,2.461,America,,,,,
United States,1971,2.268,America,,,,,
United States,1972,2.008,America,,,,,
United States,1973,1.871,America,,,,,
United States,1974,1.827,America,,,,,
United States,1975,1.769,America,,,,,
United States,1976,1.739,America,,,,,
United States,1977,1.783,America,,,,,
United States,1978,1.747,America,,,,,
United States,1979,1.795,America,,,,,
United States,1980,1.821,America,,,,,
United States,1981,1.805,America,,,,,
United States,1982,1.814,America,,,,,
United States,1983,1.783,America,,,,,
United States,1984,1.792,America,,,,,
United States,1985,1.835,America,,,,,
United States,1986,1.835,America,,,,,
United States,1987,1.865,America,,,,,
United States,1988,1.922,America,,,,,
United States,1989,1.999,America,,,,,
United States,1990,2.069,America,,,,,
United States,1991,2.058,America,,,,,
United States,1992,2.043,America,,,,,
United States,1993,2.019,America,,,,,
United States,1994,2.003,America,,,,,
United States,1995,1.982,America,,,,,
United States,1996,1.98,America,,,,,
United States,1997,1.974,America,,,,,
United States,1998,2.003,America,,,,,
United States,1999,2.009,America,,,,,
United States,2000,2.054,America,,,,,
United States,2001,2.031,America,,,,,
United States,2002,2.024,America,,,,,
United States,2003,2.053,America,,,,,
United States,2004,2.058,America,,,,,
United States,2005,2.061,America,,,,,
United States,2006,2.112,America,,,,,
United States,2007,2.122,America,,,,,
United States,2008,2.074,America,,,,,
United States,2009,2.002,America,,,,,
United States,2010,1.928,America,,,,,
United States,2011,1.89704,America,,,,,
United States,2012,1.89704,America,,,,,
United States,2013,1.976,America,,,,,
Uruguay,1964,2.858,America,,,,,
Uruguay,1965,2.841,America,,,,,
Uruguay,1966,2.831,America,,,,,
Uruguay,1967,2.831,America,,,,,
Uruguay,1968,2.844,America,,,,,
Uruguay,1969,2.869,America,,,,,
Uruguay,1970,2.902,America,,,,,
Uruguay,1971,2.938,America,,,,,
Uruguay,1972,2.969,America,,,,,
Uruguay,1973,2.988,America,,,,,
Uruguay,1974,2.993,America,,,,,
Uruguay,1975,2.981,America,,,,,
Uruguay,1976,2.951,America,,,,,
Uruguay,1977,2.905,America,,,,,
Uruguay,1978,2.849,America,,,,,
Uruguay,1979,2.787,America,,,,,
Uruguay,1980,2.724,America,,,,,
Uruguay,1981,2.665,America,,,,,
Uruguay,1982,2.614,America,,,,,
Uruguay,1983,2.574,America,,,,,
Uruguay,1984,2.546,America,,,,,
Uruguay,1985,2.53,America,,,,,
Uruguay,1986,2.523,America,,,,,
Uruguay,1987,2.523,America,,,,,
Uruguay,1988,2.524,America,,,,,
Uruguay,1989,2.523,America,,,,,
Uruguay,1990,2.518,America,,,,,
Uruguay,1991,2.506,America,,,,,
Uruguay,1992,2.487,America,,,,,
Uruguay,1993,2.463,America,,,,,
Uruguay,1994,2.432,America,,,,,
Uruguay,1995,2.398,America,,,,,
Uruguay,1996,2.362,America,,,,,
Uruguay,1997,2.327,America,,,,,
Uruguay,1998,2.295,America,,,,,
Uruguay,1999,2.267,America,,,,,
Uruguay,2000,2.243,America,,,,,
Uruguay,2001,2.223,America,,,,,
Uruguay,2002,2.205,America,,,,,
Uruguay,2003,2.188,America,,,,,
Uruguay,2004,2.171,America,,,,,
Uruguay,2005,2.155,America,,,,,
Uruguay,2006,2.138,America,,,,,
Uruguay,2007,2.122,America,,,,,
Uruguay,2008,2.107,America,,,,,
Uruguay,2009,2.093,America,,,,,
Uruguay,2010,2.08,America,,,,,
Uruguay,2011,2.068,America,,,,,
Uruguay,2012,2.056,America,,,,,
Uruguay,2013,2.046,America,,,,,
Uzbekistan,1964,6.777,Europe & Central Asia,,,,,
Uzbekistan,1965,6.748,Europe & Central Asia,,,,,
Uzbekistan,1966,6.707,Europe & Central Asia,,,,,
Uzbekistan,1967,6.66,Europe & Central Asia,,,,,
Uzbekistan,1968,6.608,Europe & Central Asia,,,,,
Uzbekistan,1969,6.552,Europe & Central Asia,,,,,
Uzbekistan,1970,6.492,Europe & Central Asia,,,,,
Uzbekistan,1971,6.422,Europe & Central Asia,,,,,
Uzbekistan,1972,6.338,Europe & Central Asia,,,,,
Uzbekistan,1973,6.237,Europe & Central Asia,,,,,
Uzbekistan,1974,6.119,Europe & Central Asia,,,,,
Uzbekistan,1975,5.983,Europe & Central Asia,,,,,
Uzbekistan,1976,5.829,Europe & Central Asia,,,,,
Uzbekistan,1977,5.66,Europe & Central Asia,,,,,
Uzbekistan,1978,5.482,Europe & Central Asia,,,,,
Uzbekistan,1979,5.302,Europe & Central Asia,,,,,
Uzbekistan,1980,5.127,Europe & Central Asia,,,,,
Uzbekistan,1981,4.968,Europe & Central Asia,,,,,
Uzbekistan,1982,4.829,Europe & Central Asia,,,,,
Uzbekistan,1983,4.711,Europe & Central Asia,,,,,
Uzbekistan,1984,4.616,Europe & Central Asia,,,,,
Uzbekistan,1985,4.539,Europe & Central Asia,,,,,
Uzbekistan,1986,4.474,Europe & Central Asia,,,,,
Uzbekistan,1987,4.413,Europe & Central Asia,,,,,
Uzbekistan,1988,4.346,Europe & Central Asia,,,,,
Uzbekistan,1989,4.269,Europe & Central Asia,,,,,
Uzbekistan,1990,4.176,Europe & Central Asia,,,,,
Uzbekistan,1991,4.062,Europe & Central Asia,,,,,
Uzbekistan,1992,3.93,Europe & Central Asia,,,,,
Uzbekistan,1993,3.784,Europe & Central Asia,,,,,
Uzbekistan,1994,3.627,Europe & Central Asia,,,,,
Uzbekistan,1995,3.463,Europe & Central Asia,,,,,
Uzbekistan,1996,3.298,Europe & Central Asia,,,,,
Uzbekistan,1997,3.137,Europe & Central Asia,,,,,
Uzbekistan,1998,2.988,Europe & Central Asia,,,,,
Uzbekistan,1999,2.855,Europe & Central Asia,,,,,
Uzbekistan,2000,2.742,Europe & Central Asia,,,,,
Uzbekistan,2001,2.654,Europe & Central Asia,,,,,
Uzbekistan,2002,2.588,Europe & Central Asia,,,,,
Uzbekistan,2003,2.542,Europe & Central Asia,,,,,
Uzbekistan,2004,2.512,Europe & Central Asia,,,,,
Uzbekistan,2005,2.493,Europe & Central Asia,,,,,
Uzbekistan,2006,2.482,Europe & Central Asia,,,,,
Uzbekistan,2007,2.471,Europe & Central Asia,,,,,
Uzbekistan,2008,2.457,Europe & Central Asia,,,,,
Uzbekistan,2009,2.437,Europe & Central Asia,,,,,
Uzbekistan,2010,2.41,Europe & Central Asia,,,,,
Uzbekistan,2011,2.377,Europe & Central Asia,,,,,
Uzbekistan,2012,2.343,Europe & Central Asia,,,,,
Uzbekistan,2013,2.309,Europe & Central Asia,,,,,
Vanuatu,1964,6.836,East Asia & Pacific,,,,,
Vanuatu,1965,6.73,East Asia & Pacific,,,,,
Vanuatu,1966,6.626,East Asia & Pacific,,,,,
Vanuatu,1967,6.526,East Asia & Pacific,,,,,
Vanuatu,1968,6.433,East Asia & Pacific,,,,,
Vanuatu,1969,6.348,East Asia & Pacific,,,,,
Vanuatu,1970,6.272,East Asia & Pacific,,,,,
Vanuatu,1971,6.202,East Asia & Pacific,,,,,
Vanuatu,1972,6.134,East Asia & Pacific,,,,,
Vanuatu,1973,6.067,East Asia & Pacific,,,,,
Vanuatu,1974,5.999,East Asia & Pacific,,,,,
Vanuatu,1975,5.929,East Asia & Pacific,,,,,
Vanuatu,1976,5.858,East Asia & Pacific,,,,,
Vanuatu,1977,5.787,East Asia & Pacific,,,,,
Vanuatu,1978,5.716,East Asia & Pacific,,,,,
Vanuatu,1979,5.645,East Asia & Pacific,,,,,
Vanuatu,1980,5.575,East Asia & Pacific,,,,,
Vanuatu,1981,5.503,East Asia & Pacific,,,,,
Vanuatu,1982,5.43,East Asia & Pacific,,,,,
Vanuatu,1983,5.356,East Asia & Pacific,,,,,
Vanuatu,1984,5.282,East Asia & Pacific,,,,,
Vanuatu,1985,5.209,East Asia & Pacific,,,,,
Vanuatu,1986,5.141,East Asia & Pacific,,,,,
Vanuatu,1987,5.078,East Asia & Pacific,,,,,
Vanuatu,1988,5.022,East Asia & Pacific,,,,,
Vanuatu,1989,4.971,East Asia & Pacific,,,,,
Vanuatu,1990,4.927,East Asia & Pacific,,,,,
Vanuatu,1991,4.887,East Asia & Pacific,,,,,
Vanuatu,1992,4.85,East Asia & Pacific,,,,,
Vanuatu,1993,4.814,East Asia & Pacific,,,,,
Vanuatu,1994,4.775,East Asia & Pacific,,,,,
Vanuatu,1995,4.73,East Asia & Pacific,,,,,
Vanuatu,1996,4.677,East Asia & Pacific,,,,,
Vanuatu,1997,4.614,East Asia & Pacific,,,,,
Vanuatu,1998,4.542,East Asia & Pacific,,,,,
Vanuatu,1999,4.459,East Asia & Pacific,,,,,
Vanuatu,2000,4.368,East Asia & Pacific,,,,,
Vanuatu,2001,4.268,East Asia & Pacific,,,,,
Vanuatu,2002,4.162,East Asia & Pacific,,,,,
Vanuatu,2003,4.056,East Asia & Pacific,,,,,
Vanuatu,2004,3.95,East Asia & Pacific,,,,,
Vanuatu,2005,3.851,East Asia & Pacific,,,,,
Vanuatu,2006,3.76,East Asia & Pacific,,,,,
Vanuatu,2007,3.679,East Asia & Pacific,,,,,
Vanuatu,2008,3.608,East Asia & Pacific,,,,,
Vanuatu,2009,3.549,East Asia & Pacific,,,,,
Vanuatu,2010,3.499,East Asia & Pacific,,,,,
Vanuatu,2011,3.456,East Asia & Pacific,,,,,
Vanuatu,2012,3.419,East Asia & Pacific,,,,,
Vanuatu,2013,3.382,East Asia & Pacific,,,,,
Venezuela,1964,6.495,America,,,,,
Venezuela,1965,6.368,America,,,,,
Venezuela,1966,6.203,America,,,,,
Venezuela,1967,6.014,America,,,,,
Venezuela,1968,5.811,America,,,,,
Venezuela,1969,5.605,America,,,,,
Venezuela,1970,5.404,America,,,,,
Venezuela,1971,5.219,America,,,,,
Venezuela,1972,5.053,America,,,,,
Venezuela,1973,4.905,America,,,,,
Venezuela,1974,4.779,America,,,,,
Venezuela,1975,4.67,America,,,,,
Venezuela,1976,4.574,America,,,,,
Venezuela,1977,4.483,America,,,,,
Venezuela,1978,4.391,America,,,,,
Venezuela,1979,4.296,America,,,,,
Venezuela,1980,4.199,America,,,,,
Venezuela,1981,4.104,America,,,,,
Venezuela,1982,4.014,America,,,,,
Venezuela,1983,3.933,America,,,,,
Venezuela,1984,3.861,America,,,,,
Venezuela,1985,3.794,America,,,,,
Venezuela,1986,3.73,America,,,,,
Venezuela,1987,3.665,America,,,,,
Venezuela,1988,3.597,America,,,,,
Venezuela,1989,3.524,America,,,,,
Venezuela,1990,3.448,America,,,,,
Venezuela,1991,3.37,America,,,,,
Venezuela,1992,3.292,America,,,,,
Venezuela,1993,3.218,America,,,,,
Venezuela,1994,3.147,America,,,,,
Venezuela,1995,3.082,America,,,,,
Venezuela,1996,3.022,America,,,,,
Venezuela,1997,2.967,America,,,,,
Venezuela,1998,2.915,America,,,,,
Venezuela,1999,2.867,America,,,,,
Venezuela,2000,2.822,America,,,,,
Venezuela,2001,2.779,America,,,,,
Venezuela,2002,2.739,America,,,,,
Venezuela,2003,2.701,America,,,,,
Venezuela,2004,2.664,America,,,,,
Venezuela,2005,2.629,America,,,,,
Venezuela,2006,2.595,America,,,,,
Venezuela,2007,2.562,America,,,,,
Venezuela,2008,2.531,America,,,,,
Venezuela,2009,2.501,America,,,,,
Venezuela,2010,2.472,America,,,,,
Venezuela,2011,2.444,America,,,,,
Venezuela,2012,2.417,America,,,,,
Venezuela,2013,2.39,America,,,,,
Vietnam,1964,6.464,East Asia & Pacific,,,,,
Vietnam,1965,6.475,East Asia & Pacific,,,,,
Vietnam,1966,6.485,East Asia & Pacific,,,,,
Vietnam,1967,6.493,East Asia & Pacific,,,,,
Vietnam,1968,6.494,East Asia & Pacific,,,,,
Vietnam,1969,6.487,East Asia & Pacific,,,,,
Vietnam,1970,6.465,East Asia & Pacific,,,,,
Vietnam,1971,6.421,East Asia & Pacific,,,,,
Vietnam,1972,6.35,East Asia & Pacific,,,,,
Vietnam,1973,6.251,East Asia & Pacific,,,,,
Vietnam,1974,6.125,East Asia & Pacific,,,,,
Vietnam,1975,5.973,East Asia & Pacific,,,,,
Vietnam,1976,5.8,East Asia & Pacific,,,,,
Vietnam,1977,5.614,East Asia & Pacific,,,,,
Vietnam,1978,5.423,East Asia & Pacific,,,,,
Vietnam,1979,5.232,East Asia & Pacific,,,,,
Vietnam,1980,5.046,East Asia & Pacific,,,,,
Vietnam,1981,4.865,East Asia & Pacific,,,,,
Vietnam,1982,4.691,East Asia & Pacific,,,,,
Vietnam,1983,4.521,East Asia & Pacific,,,,,
Vietnam,1984,4.359,East Asia & Pacific,,,,,
Vietnam,1985,4.205,East Asia & Pacific,,,,,
Vietnam,1986,4.063,East Asia & Pacific,,,,,
Vietnam,1987,3.931,East Asia & Pacific,,,,,
Vietnam,1988,3.806,East Asia & Pacific,,,,,
Vietnam,1989,3.684,East Asia & Pacific,,,,,
Vietnam,1990,3.558,East Asia & Pacific,,,,,
Vietnam,1991,3.416,East Asia & Pacific,,,,,
Vietnam,1992,3.255,East Asia & Pacific,,,,,
Vietnam,1993,3.074,East Asia & Pacific,,,,,
Vietnam,1994,2.878,East Asia & Pacific,,,,,
Vietnam,1995,2.676,East Asia & Pacific,,,,,
Vietnam,1996,2.482,East Asia & Pacific,,,,,
Vietnam,1997,2.309,East Asia & Pacific,,,,,
Vietnam,1998,2.166,East Asia & Pacific,,,,,
Vietnam,1999,2.057,East Asia & Pacific,,,,,
Vietnam,2000,1.983,East Asia & Pacific,,,,,
Vietnam,2001,1.94,East Asia & Pacific,,,,,
Vietnam,2002,1.918,East Asia & Pacific,,,,,
Vietnam,2003,1.907,East Asia & Pacific,,,,,
Vietnam,2004,1.902,East Asia & Pacific,,,,,
Vietnam,2005,1.897,East Asia & Pacific,,,,,
Vietnam,2006,1.889,East Asia & Pacific,,,,,
Vietnam,2007,1.877,East Asia & Pacific,,,,,
Vietnam,2008,1.862,East Asia & Pacific,,,,,
Vietnam,2009,1.843,East Asia & Pacific,,,,,
Vietnam,2010,1.82,East Asia & Pacific,,,,,
Vietnam,2011,1.794,East Asia & Pacific,,,,,
Vietnam,2012,1.768,East Asia & Pacific,,,,,
Vietnam,2013,1.743,East Asia & Pacific,,,,,
Virgin Islands (U.S.),1964,5.698,America,,,,,
Virgin Islands (U.S.),1965,5.679,America,,,,,
Virgin Islands (U.S.),1966,5.634,America,,,,,
Virgin Islands (U.S.),1967,5.561,America,,,,,
Virgin Islands (U.S.),1968,5.459,America,,,,,
Virgin Islands (U.S.),1969,5.328,America,,,,,
Virgin Islands (U.S.),1970,5.167,America,,,,,
Virgin Islands (U.S.),1971,4.976,America,,,,,
Virgin Islands (U.S.),1972,4.76,America,,,,,
Virgin Islands (U.S.),1973,4.527,America,,,,,
Virgin Islands (U.S.),1974,4.286,America,,,,,
Virgin Islands (U.S.),1975,4.047,America,,,,,
Virgin Islands (U.S.),1976,3.818,America,,,,,
Virgin Islands (U.S.),1977,3.607,America,,,,,
Virgin Islands (U.S.),1978,3.42,America,,,,,
Virgin Islands (U.S.),1979,3.261,America,,,,,
Virgin Islands (U.S.),1980,3.138,America,,,,,
Virgin Islands (U.S.),1981,3.053,America,,,,,
Virgin Islands (U.S.),1982,3,America,,,,,
Virgin Islands (U.S.),1983,2.973,America,,,,,
Virgin Islands (U.S.),1984,2.967,America,,,,,
Virgin Islands (U.S.),1985,2.973,America,,,,,
Virgin Islands (U.S.),1986,2.986,America,,,,,
Virgin Islands (U.S.),1987,2.997,America,,,,,
Virgin Islands (U.S.),1988,2.999,America,,,,,
Virgin Islands (U.S.),1989,2.987,America,,,,,
Virgin Islands (U.S.),1990,2.954,America,,,,,
Virgin Islands (U.S.),1991,2.895,America,,,,,
Virgin Islands (U.S.),1992,2.813,America,,,,,
Virgin Islands (U.S.),1993,2.712,America,,,,,
Virgin Islands (U.S.),1994,2.599,America,,,,,
Virgin Islands (U.S.),1995,2.481,America,,,,,
Virgin Islands (U.S.),1996,2.367,America,,,,,
Virgin Islands (U.S.),1997,2.265,America,,,,,
Virgin Islands (U.S.),1998,2.184,America,,,,,
Virgin Islands (U.S.),1999,2.128,America,,,,,
Virgin Islands (U.S.),2000,2.1,America,,,,,
Virgin Islands (U.S.),2001,2.101,America,,,,,
Virgin Islands (U.S.),2002,2.125,America,,,,,
Virgin Islands (U.S.),2003,2.167,America,,,,,
