gdp,region,Country,Year
1379,Sub-Saharan Africa,Tanzania,1985
1389,Sub-Saharan Africa,Tanzania,1986
1420,Sub-Saharan Africa,Tanzania,1987
1442,Sub-Saharan Africa,Tanzania,1988
1454,Sub-Saharan Africa,Tanzania,1989
1471,Sub-Saharan Africa,Tanzania,1990
1453,Sub-Saharan Africa,Tanzania,1991
1413,Sub-Saharan Africa,Tanzania,1992
1384,Sub-Saharan Africa,Tanzania,1993
1362,Sub-Saharan Africa,Tanzania,1994
1369,Sub-Saharan Africa,Tanzania,1995
1392,Sub-Saharan Africa,Tanzania,1996
1405,Sub-Saharan Africa,Tanzania,1997
1421,Sub-Saharan Africa,Tanzania,1998
1454,Sub-Saharan Africa,Tanzania,1999
1488,Sub-Saharan Africa,Tanzania,2000
1538,Sub-Saharan Africa,Tanzania,2001
1607,Sub-Saharan Africa,Tanzania,2002
1673,Sub-Saharan Africa,Tanzania,2003
1756,Sub-Saharan Africa,Tanzania,2004
1848,Sub-Saharan Africa,Tanzania,2005
1880,Sub-Saharan Africa,Tanzania,2006
1980,Sub-Saharan Africa,Tanzania,2007
2030,Sub-Saharan Africa,Tanzania,2008
2076,Sub-Saharan Africa,Tanzania,2009
2143,Sub-Saharan Africa,Tanzania,2010
2243,Sub-Saharan Africa,Tanzania,2011
2288,Sub-Saharan Africa,Tanzania,2012
2382,Sub-Saharan Africa,Tanzania,2013
1725,East Asia & Pacific,Thailand,1964
1804,East Asia & Pacific,Thailand,1965
1945,East Asia & Pacific,Thailand,1966
2044,East Asia & Pacific,Thailand,1967
2145,East Asia & Pacific,Thailand,1968
2246,East Asia & Pacific,Thailand,1969
2323,East Asia & Pacific,Thailand,1970
2365,East Asia & Pacific,Thailand,1971
2398,East Asia & Pacific,Thailand,1972
2570,East Asia & Pacific,Thailand,1973
2621,East Asia & Pacific,Thailand,1974
2688,East Asia & Pacific,Thailand,1975
2870,East Asia & Pacific,Thailand,1976
3088,East Asia & Pacific,Thailand,1977
3325,East Asia & Pacific,Thailand,1978
3427,East Asia & Pacific,Thailand,1979
3508,East Asia & Pacific,Thailand,1980
3645,East Asia & Pacific,Thailand,1981
3770,East Asia & Pacific,Thailand,1982
3912,East Asia & Pacific,Thailand,1983
4068,East Asia & Pacific,Thailand,1984
4191,East Asia & Pacific,Thailand,1985
4356,East Asia & Pacific,Thailand,1986
4701,East Asia & Pacific,Thailand,1987
5250,East Asia & Pacific,Thailand,1988
5808,East Asia & Pacific,Thailand,1989
6369,East Asia & Pacific,Thailand,1990
6841,East Asia & Pacific,Thailand,1991
7333,East Asia & Pacific,Thailand,1992
7882,East Asia & Pacific,Thailand,1993
8529,East Asia & Pacific,Thailand,1994
9239,East Asia & Pacific,Thailand,1995
9689,East Asia & Pacific,Thailand,1996
9454,East Asia & Pacific,Thailand,1997
8363,East Asia & Pacific,Thailand,1998
8633,East Asia & Pacific,Thailand,1999
8939,East Asia & Pacific,Thailand,2000
9028,East Asia & Pacific,Thailand,2001
9399,East Asia & Pacific,Thailand,2002
9962,East Asia & Pacific,Thailand,2003
10497,East Asia & Pacific,Thailand,2004
10901,East Asia & Pacific,Thailand,2005
11400,East Asia & Pacific,Thailand,2006
11940,East Asia & Pacific,Thailand,2007
12216,East Asia & Pacific,Thailand,2008
11915,East Asia & Pacific,Thailand,2009
12822,East Asia & Pacific,Thailand,2010
12798,East Asia & Pacific,Thailand,2011
13586,East Asia & Pacific,Thailand,2012
13932,East Asia & Pacific,Thailand,2013
701,East Asia & Pacific,Timor-Leste,1964
701,East Asia & Pacific,Timor-Leste,1965
702,East Asia & Pacific,Timor-Leste,1966
703,East Asia & Pacific,Timor-Leste,1967
704,East Asia & Pacific,Timor-Leste,1968
705,East Asia & Pacific,Timor-Leste,1969
706,East Asia & Pacific,Timor-Leste,1970
707,East Asia & Pacific,Timor-Leste,1971
707,East Asia & Pacific,Timor-Leste,1972
708,East Asia & Pacific,Timor-Leste,1973
725,East Asia & Pacific,Timor-Leste,1974
742,East Asia & Pacific,Timor-Leste,1975
759,East Asia & Pacific,Timor-Leste,1976
776,East Asia & Pacific,Timor-Leste,1977
794,East Asia & Pacific,Timor-Leste,1978
813,East Asia & Pacific,Timor-Leste,1979
832,East Asia & Pacific,Timor-Leste,1980
851,East Asia & Pacific,Timor-Leste,1981
871,East Asia & Pacific,Timor-Leste,1982
891,East Asia & Pacific,Timor-Leste,1983
912,East Asia & Pacific,Timor-Leste,1984
933,East Asia & Pacific,Timor-Leste,1985
955,East Asia & Pacific,Timor-Leste,1986
977,East Asia & Pacific,Timor-Leste,1987
999,East Asia & Pacific,Timor-Leste,1988
1022,East Asia & Pacific,Timor-Leste,1989
1046,East Asia & Pacific,Timor-Leste,1990
1121,East Asia & Pacific,Timor-Leste,1991
1195,East Asia & Pacific,Timor-Leste,1992
1273,East Asia & Pacific,Timor-Leste,1993
1365,East Asia & Pacific,Timor-Leste,1994
1477,East Asia & Pacific,Timor-Leste,1995
1644,East Asia & Pacific,Timor-Leste,1996
1741,East Asia & Pacific,Timor-Leste,1997
1738,East Asia & Pacific,Timor-Leste,1998
1132,East Asia & Pacific,Timor-Leste,1999
1322,East Asia & Pacific,Timor-Leste,2000
1507,East Asia & Pacific,Timor-Leste,2001
1363,East Asia & Pacific,Timor-Leste,2002
1283,East Asia & Pacific,Timor-Leste,2003
1244,East Asia & Pacific,Timor-Leste,2004
1301,East Asia & Pacific,Timor-Leste,2005
1206,East Asia & Pacific,Timor-Leste,2006
1323,East Asia & Pacific,Timor-Leste,2007
1486,East Asia & Pacific,Timor-Leste,2008
1652,East Asia & Pacific,Timor-Leste,2009
1777,East Asia & Pacific,Timor-Leste,2010
1940,East Asia & Pacific,Timor-Leste,2011
2040,East Asia & Pacific,Timor-Leste,2012
2093,East Asia & Pacific,Timor-Leste,2013
1483,Sub-Saharan Africa,Togo,1964
1640,Sub-Saharan Africa,Togo,1965
1742,Sub-Saharan Africa,Togo,1966
1788,Sub-Saharan Africa,Togo,1967
1827,Sub-Saharan Africa,Togo,1968
1969,Sub-Saharan Africa,Togo,1969
1878,Sub-Saharan Africa,Togo,1970
1962,Sub-Saharan Africa,Togo,1971
1980,Sub-Saharan Africa,Togo,1972
1854,Sub-Saharan Africa,Togo,1973
1885,Sub-Saharan Africa,Togo,1974
1828,Sub-Saharan Africa,Togo,1975
1774,Sub-Saharan Africa,Togo,1976
1825,Sub-Saharan Africa,Togo,1977
1960,Sub-Saharan Africa,Togo,1978
2026,Sub-Saharan Africa,Togo,1979
1882,Sub-Saharan Africa,Togo,1980
1710,Sub-Saharan Africa,Togo,1981
1587,Sub-Saharan Africa,Togo,1982
1447,Sub-Saharan Africa,Togo,1983
1436,Sub-Saharan Africa,Togo,1984
1449,Sub-Saharan Africa,Togo,1985
1440,Sub-Saharan Africa,Togo,1986
1406,Sub-Saharan Africa,Togo,1987
1415,Sub-Saharan Africa,Togo,1988
1414,Sub-Saharan Africa,Togo,1989
1350,Sub-Saharan Africa,Togo,1990
1306,Sub-Saharan Africa,Togo,1991
1223,Sub-Saharan Africa,Togo,1992
1014,Sub-Saharan Africa,Togo,1993
1138,Sub-Saharan Africa,Togo,1994
1198,Sub-Saharan Africa,Togo,1995
1272,Sub-Saharan Africa,Togo,1996
1418,Sub-Saharan Africa,Togo,1997
1351,Sub-Saharan Africa,Togo,1998
1349,Sub-Saharan Africa,Togo,1999
1305,Sub-Saharan Africa,Togo,2000
1251,Sub-Saharan Africa,Togo,2001
1207,Sub-Saharan Africa,Togo,2002
1235,Sub-Saharan Africa,Togo,2003
1228,Sub-Saharan Africa,Togo,2004
1211,Sub-Saharan Africa,Togo,2005
1228,Sub-Saharan Africa,Togo,2006
1224,Sub-Saharan Africa,Togo,2007
1219,Sub-Saharan Africa,Togo,2008
1230,Sub-Saharan Africa,Togo,2009
1246,Sub-Saharan Africa,Togo,2010
1273,Sub-Saharan Africa,Togo,2011
1314,Sub-Saharan Africa,Togo,2012
1346,Sub-Saharan Africa,Togo,2013
1610,East Asia & Pacific,Tonga,1964
1627,East Asia & Pacific,Tonga,1965
1645,East Asia & Pacific,Tonga,1966
1663,East Asia & Pacific,Tonga,1967
1681,East Asia & Pacific,Tonga,1968
1699,East Asia & Pacific,Tonga,1969
1718,East Asia & Pacific,Tonga,1970
1736,East Asia & Pacific,Tonga,1971
1755,East Asia & Pacific,Tonga,1972
1774,East Asia & Pacific,Tonga,1973
1849,East Asia & Pacific,Tonga,1974
1909,East Asia & Pacific,Tonga,1975
1920,East Asia & Pacific,Tonga,1976
1992,East Asia & Pacific,Tonga,1977
2002,East Asia & Pacific,Tonga,1978
2016,East Asia & Pacific,Tonga,1979
2324,East Asia & Pacific,Tonga,1980
2655,East Asia & Pacific,Tonga,1981
3072,East Asia & Pacific,Tonga,1982
3288,East Asia & Pacific,Tonga,1983
3379,East Asia & Pacific,Tonga,1984
3621,East Asia & Pacific,Tonga,1985
3698,East Asia & Pacific,Tonga,1986
3793,East Asia & Pacific,Tonga,1987
3695,East Asia & Pacific,Tonga,1988
3678,East Asia & Pacific,Tonga,1989
3572,East Asia & Pacific,Tonga,1990
3795,East Asia & Pacific,Tonga,1991
3800,East Asia & Pacific,Tonga,1992
3937,East Asia & Pacific,Tonga,1993
4125,East Asia & Pacific,Tonga,1994
4269,East Asia & Pacific,Tonga,1995
4256,East Asia & Pacific,Tonga,1996
4235,East Asia & Pacific,Tonga,1997
4331,East Asia & Pacific,Tonga,1998
4478,East Asia & Pacific,Tonga,1999
4605,East Asia & Pacific,Tonga,2000
4745,East Asia & Pacific,Tonga,2001
4878,East Asia & Pacific,Tonga,2002
4953,East Asia & Pacific,Tonga,2003
4959,East Asia & Pacific,Tonga,2004
5006,East Asia & Pacific,Tonga,2005
4920,East Asia & Pacific,Tonga,2006
4664,East Asia & Pacific,Tonga,2007
4748,East Asia & Pacific,Tonga,2008
4772,East Asia & Pacific,Tonga,2009
4945,East Asia & Pacific,Tonga,2010
5023,East Asia & Pacific,Tonga,2011
5032,East Asia & Pacific,Tonga,2012
4879,East Asia & Pacific,Tonga,2013
9362,America,Trinidad and Tobago,1964
9699,America,Trinidad and Tobago,1965
10002,America,Trinidad and Tobago,1966
10152,America,Trinidad and Tobago,1967
10669,America,Trinidad and Tobago,1968
10988,America,Trinidad and Tobago,1969
11495,America,Trinidad and Tobago,1970
11558,America,Trinidad and Tobago,1971
12081,America,Trinidad and Tobago,1972
12187,America,Trinidad and Tobago,1973
12729,America,Trinidad and Tobago,1974
12847,America,Trinidad and Tobago,1975
13904,America,Trinidad and Tobago,1976
14568,America,Trinidad and Tobago,1977
16047,America,Trinidad and Tobago,1978
16549,America,Trinidad and Tobago,1979
17624,America,Trinidad and Tobago,1980
18248,America,Trinidad and Tobago,1981
16989,America,Trinidad and Tobago,1982
15457,America,Trinidad and Tobago,1983
16175,America,Trinidad and Tobago,1984
15331,America,Trinidad and Tobago,1985
14682,America,Trinidad and Tobago,1986
13902,America,Trinidad and Tobago,1987
13310,America,Trinidad and Tobago,1988
13206,America,Trinidad and Tobago,1989
13464,America,Trinidad and Tobago,1990
13735,America,Trinidad and Tobago,1991
13426,America,Trinidad and Tobago,1992
13158,America,Trinidad and Tobago,1993
13562,America,Trinidad and Tobago,1994
14046,America,Trinidad and Tobago,1995
14561,America,Trinidad and Tobago,1996
14928,America,Trinidad and Tobago,1997
16064,America,Trinidad and Tobago,1998
16739,America,Trinidad and Tobago,1999
17721,America,Trinidad and Tobago,2000
18383,America,Trinidad and Tobago,2001
19773,America,Trinidad and Tobago,2002
22519,America,Trinidad and Tobago,2003
24175,America,Trinidad and Tobago,2004
25439,America,Trinidad and Tobago,2005
28790,America,Trinidad and Tobago,2006
30008,America,Trinidad and Tobago,2007
30875,America,Trinidad and Tobago,2008
29383,America,Trinidad and Tobago,2009
29321,America,Trinidad and Tobago,2010
28743,America,Trinidad and Tobago,2011
29086,America,Trinidad and Tobago,2012
29469,America,Trinidad and Tobago,2013
2575,Middle East & North Africa,Tunisia,1964
2683,Middle East & North Africa,Tunisia,1965
2690,Middle East & North Africa,Tunisia,1966
2615,Middle East & North Africa,Tunisia,1967
2831,Middle East & North Africa,Tunisia,1968
2876,Middle East & North Africa,Tunisia,1969
2990,Middle East & North Africa,Tunisia,1970
3246,Middle East & North Africa,Tunisia,1971
3746,Middle East & North Africa,Tunisia,1972
3639,Middle East & North Africa,Tunisia,1973
3841,Middle East & North Africa,Tunisia,1974
4011,Middle East & North Africa,Tunisia,1975
4215,Middle East & North Africa,Tunisia,1976
4255,Middle East & North Africa,Tunisia,1977
4434,Middle East & North Africa,Tunisia,1978
4618,Middle East & North Africa,Tunisia,1979
4837,Middle East & North Africa,Tunisia,1980
4980,Middle East & North Africa,Tunisia,1981
4863,Middle East & North Africa,Tunisia,1982
4999,Middle East & North Africa,Tunisia,1983
5048,Middle East & North Africa,Tunisia,1984
5205,Middle East & North Africa,Tunisia,1985
5002,Middle East & North Africa,Tunisia,1986
5214,Middle East & North Africa,Tunisia,1987
5109,Middle East & North Africa,Tunisia,1988
5196,Middle East & North Africa,Tunisia,1989
5502,Middle East & North Africa,Tunisia,1990
5604,Middle East & North Africa,Tunisia,1991
5920,Middle East & North Africa,Tunisia,1992
5991,Middle East & North Africa,Tunisia,1993
6031,Middle East & North Africa,Tunisia,1994
6055,Middle East & North Africa,Tunisia,1995
6393,Middle East & North Africa,Tunisia,1996
6649,Middle East & North Africa,Tunisia,1997
6879,Middle East & North Africa,Tunisia,1998
7201,Middle East & North Africa,Tunisia,1999
7464,Middle East & North Africa,Tunisia,2000
7699,Middle East & North Africa,Tunisia,2001
7752,Middle East & North Africa,Tunisia,2002
8094,Middle East & North Africa,Tunisia,2003
8468,Middle East & North Africa,Tunisia,2004
8707,Middle East & North Africa,Tunisia,2005
9109,Middle East & North Africa,Tunisia,2006
9585,Middle East & North Africa,Tunisia,2007
9938,Middle East & North Africa,Tunisia,2008
10187,Middle East & North Africa,Tunisia,2009
10411,Middle East & North Africa,Tunisia,2010
10235,Middle East & North Africa,Tunisia,2011
10609,Middle East & North Africa,Tunisia,2012
10768,Middle East & North Africa,Tunisia,2013
5296,Europe & Central Asia,Turkey,1964
5309,Europe & Central Asia,Turkey,1965
5906,Europe & Central Asia,Turkey,1966
6020,Europe & Central Asia,Turkey,1967
6295,Europe & Central Asia,Turkey,1968
6470,Europe & Central Asia,Turkey,1969
6740,Europe & Central Asia,Turkey,1970
6765,Europe & Central Asia,Turkey,1971
7186,Europe & Central Asia,Turkey,1972
7442,Europe & Central Asia,Turkey,1973
7991,Europe & Central Asia,Turkey,1974
8381,Europe & Central Asia,Turkey,1975
9142,Europe & Central Asia,Turkey,1976
8863,Europe & Central Asia,Turkey,1977
8400,Europe & Central Asia,Turkey,1978
8160,Europe & Central Asia,Turkey,1979
7828,Europe & Central Asia,Turkey,1980
8518,Europe & Central Asia,Turkey,1981
8323,Europe & Central Asia,Turkey,1982
8535,Europe & Central Asia,Turkey,1983
8798,Europe & Central Asia,Turkey,1984
9163,Europe & Central Asia,Turkey,1985
9556,Europe & Central Asia,Turkey,1986
10351,Europe & Central Asia,Turkey,1987
10421,Europe & Central Asia,Turkey,1988
10103,Europe & Central Asia,Turkey,1989
10670,Europe & Central Asia,Turkey,1990
10568,Europe & Central Asia,Turkey,1991
10920,Europe & Central Asia,Turkey,1992
11569,Europe & Central Asia,Turkey,1993
10857,Europe & Central Asia,Turkey,1994
11530,Europe & Central Asia,Turkey,1995
12190,Europe & Central Asia,Turkey,1996
12911,Europe & Central Asia,Turkey,1997
13008,Europe & Central Asia,Turkey,1998
12381,Europe & Central Asia,Turkey,1999
13025,Europe & Central Asia,Turkey,2000
12106,Europe & Central Asia,Turkey,2001
12669,Europe & Central Asia,Turkey,2002
13151,Europe & Central Asia,Turkey,2003
14187,Europe & Central Asia,Turkey,2004
15176,Europe & Central Asia,Turkey,2005
16013,Europe & Central Asia,Turkey,2006
16551,Europe & Central Asia,Turkey,2007
16454,Europe & Central Asia,Turkey,2008
15467,Europe & Central Asia,Turkey,2009
16674,Europe & Central Asia,Turkey,2010
17908,Europe & Central Asia,Turkey,2011
18057,Europe & Central Asia,Turkey,2012
18579,Europe & Central Asia,Turkey,2013
7952,Europe & Central Asia,Turkmenistan,1964
8309,Europe & Central Asia,Turkmenistan,1965
8622,Europe & Central Asia,Turkmenistan,1966
8916,Europe & Central Asia,Turkmenistan,1967
9355,Europe & Central Asia,Turkmenistan,1968
9406,Europe & Central Asia,Turkmenistan,1969
10045,Europe & Central Asia,Turkmenistan,1970
10221,Europe & Central Asia,Turkmenistan,1971
10186,Europe & Central Asia,Turkmenistan,1972
10948,Europe & Central Asia,Turkmenistan,1973
10900,Europe & Central Asia,Turkmenistan,1974
10576,Europe & Central Asia,Turkmenistan,1975
10715,Europe & Central Asia,Turkmenistan,1976
10617,Europe & Central Asia,Turkmenistan,1977
10538,Europe & Central Asia,Turkmenistan,1978
10158,Europe & Central Asia,Turkmenistan,1979
9853,Europe & Central Asia,Turkmenistan,1980
9632,Europe & Central Asia,Turkmenistan,1981
9559,Europe & Central Asia,Turkmenistan,1982
9553,Europe & Central Asia,Turkmenistan,1983
9362,Europe & Central Asia,Turkmenistan,1984
9143,Europe & Central Asia,Turkmenistan,1985
9216,Europe & Central Asia,Turkmenistan,1986
9040,Europe & Central Asia,Turkmenistan,1987
8944,Europe & Central Asia,Turkmenistan,1988
8822,Europe & Central Asia,Turkmenistan,1989
8353,Europe & Central Asia,Turkmenistan,1990
7748,Europe & Central Asia,Turkmenistan,1991
6402,Europe & Central Asia,Turkmenistan,1992
6320,Europe & Central Asia,Turkmenistan,1993
5094,Europe & Central Asia,Turkmenistan,1994
4623,Europe & Central Asia,Turkmenistan,1995
4841,Europe & Central Asia,Turkmenistan,1996
4221,Europe & Central Asia,Turkmenistan,1997
4460,Europe & Central Asia,Turkmenistan,1998
5132,Europe & Central Asia,Turkmenistan,1999
5351,Europe & Central Asia,Turkmenistan,2000
5521,Europe & Central Asia,Turkmenistan,2001
5477,Europe & Central Asia,Turkmenistan,2002
5598,Europe & Central Asia,Turkmenistan,2003
5817,Europe & Central Asia,Turkmenistan,2004
6505,Europe & Central Asia,Turkmenistan,2005
7137,Europe & Central Asia,Turkmenistan,2006
7834,Europe & Central Asia,Turkmenistan,2007
8877,Europe & Central Asia,Turkmenistan,2008
9303,Europe & Central Asia,Turkmenistan,2009
10032,Europe & Central Asia,Turkmenistan,2010
11361,Europe & Central Asia,Turkmenistan,2011
12460,Europe & Central Asia,Turkmenistan,2012
13555,Europe & Central Asia,Turkmenistan,2013
965,Sub-Saharan Africa,Uganda,1964
960,Sub-Saharan Africa,Uganda,1965
991,Sub-Saharan Africa,Uganda,1966
1015,Sub-Saharan Africa,Uganda,1967
1012,Sub-Saharan Africa,Uganda,1968
1092,Sub-Saharan Africa,Uganda,1969
1079,Sub-Saharan Africa,Uganda,1970
1084,Sub-Saharan Africa,Uganda,1971
1071,Sub-Saharan Africa,Uganda,1972
1046,Sub-Saharan Africa,Uganda,1973
1027,Sub-Saharan Africa,Uganda,1974
982,Sub-Saharan Africa,Uganda,1975
967,Sub-Saharan Africa,Uganda,1976
958,Sub-Saharan Africa,Uganda,1977
884,Sub-Saharan Africa,Uganda,1978
770,Sub-Saharan Africa,Uganda,1979
729,Sub-Saharan Africa,Uganda,1980
740,Sub-Saharan Africa,Uganda,1981
781,Sub-Saharan Africa,Uganda,1982
816,Sub-Saharan Africa,Uganda,1983
724,Sub-Saharan Africa,Uganda,1984
716,Sub-Saharan Africa,Uganda,1985
695,Sub-Saharan Africa,Uganda,1986
713,Sub-Saharan Africa,Uganda,1987
736,Sub-Saharan Africa,Uganda,1988
762,Sub-Saharan Africa,Uganda,1989
767,Sub-Saharan Africa,Uganda,1990
782,Sub-Saharan Africa,Uganda,1991
781,Sub-Saharan Africa,Uganda,1992
818,Sub-Saharan Africa,Uganda,1993
842,Sub-Saharan Africa,Uganda,1994
910,Sub-Saharan Africa,Uganda,1995
961,Sub-Saharan Africa,Uganda,1996
979,Sub-Saharan Africa,Uganda,1997
996,Sub-Saharan Africa,Uganda,1998
1043,Sub-Saharan Africa,Uganda,1999
1042,Sub-Saharan Africa,Uganda,2000
1060,Sub-Saharan Africa,Uganda,2001
1115,Sub-Saharan Africa,Uganda,2002
1147,Sub-Saharan Africa,Uganda,2003
1184,Sub-Saharan Africa,Uganda,2004
1217,Sub-Saharan Africa,Uganda,2005
1304,Sub-Saharan Africa,Uganda,2006
1367,Sub-Saharan Africa,Uganda,2007
