Country,Year,child_mortality,region
Solomon Islands,1995,35.4,East Asia & Pacific
Solomon Islands,1996,34.8,East Asia & Pacific
Solomon Islands,1997,34.3,East Asia & Pacific
Solomon Islands,1998,33.9,East Asia & Pacific
Solomon Islands,1999,33.5,East Asia & Pacific
Solomon Islands,2000,33.1,East Asia & Pacific
Solomon Islands,2001,32.9,East Asia & Pacific
Solomon Islands,2002,32.8,East Asia & Pacific
Solomon Islands,2003,32.9,East Asia & Pacific
Solomon Islands,2004,33.1,East Asia & Pacific
Solomon Islands,2005,33.2,East Asia & Pacific
Solomon Islands,2006,33.4,East Asia & Pacific
Solomon Islands,2007,33.3,East Asia & Pacific
Solomon Islands,2008,33.1,East Asia & Pacific
Solomon Islands,2009,32.6,East Asia & Pacific
Solomon Islands,2010,32.1,East Asia & Pacific
Solomon Islands,2011,31.4,East Asia & Pacific
Solomon Islands,2012,30.7,East Asia & Pacific
Solomon Islands,2013,29.9,East Asia & Pacific
Somalia,1964,266.88,Sub-Saharan Africa
Somalia,1965,259.97,Sub-Saharan Africa
Somalia,1966,253.14,Sub-Saharan Africa
Somalia,1967,246.31,Sub-Saharan Africa
Somalia,1968,239.88,Sub-Saharan Africa
Somalia,1969,233.83,Sub-Saharan Africa
Somalia,1970,228.13,Sub-Saharan Africa
Somalia,1971,223.59,Sub-Saharan Africa
Somalia,1972,218.6,Sub-Saharan Africa
Somalia,1973,215.64,Sub-Saharan Africa
Somalia,1974,212.71,Sub-Saharan Africa
Somalia,1975,209.83,Sub-Saharan Africa
Somalia,1976,206.98,Sub-Saharan Africa
Somalia,1977,204.18,Sub-Saharan Africa
Somalia,1978,201.41,Sub-Saharan Africa
Somalia,1979,198.67,Sub-Saharan Africa
Somalia,1980,224.13,Sub-Saharan Africa
Somalia,1981,222.06,Sub-Saharan Africa
Somalia,1982,190.7,Sub-Saharan Africa
Somalia,1983,189.1,Sub-Saharan Africa
Somalia,1984,187.1,Sub-Saharan Africa
Somalia,1985,186,Sub-Saharan Africa
Somalia,1986,185.4,Sub-Saharan Africa
Somalia,1987,184.9,Sub-Saharan Africa
Somalia,1988,184.1,Sub-Saharan Africa
Somalia,1989,182.7,Sub-Saharan Africa
Somalia,1990,180.2,Sub-Saharan Africa
Somalia,1991,177.2,Sub-Saharan Africa
Somalia,1992,175.3,Sub-Saharan Africa
Somalia,1993,174.5,Sub-Saharan Africa
Somalia,1994,174.4,Sub-Saharan Africa
Somalia,1995,174.4,Sub-Saharan Africa
Somalia,1996,174.4,Sub-Saharan Africa
Somalia,1997,174.4,Sub-Saharan Africa
Somalia,1998,174.4,Sub-Saharan Africa
Somalia,1999,174.4,Sub-Saharan Africa
Somalia,2000,174.4,Sub-Saharan Africa
Somalia,2001,174.4,Sub-Saharan Africa
Somalia,2002,174.4,Sub-Saharan Africa
Somalia,2003,174.4,Sub-Saharan Africa
Somalia,2004,174.4,Sub-Saharan Africa
Somalia,2005,174.3,Sub-Saharan Africa
Somalia,2006,173.7,Sub-Saharan Africa
Somalia,2007,171.8,Sub-Saharan Africa
Somalia,2008,168.5,Sub-Saharan Africa
Somalia,2009,164.4,Sub-Saharan Africa
Somalia,2010,160.2,Sub-Saharan Africa
Somalia,2011,155.3,Sub-Saharan Africa
Somalia,2012,150.6,Sub-Saharan Africa
Somalia,2013,146.1,Sub-Saharan Africa
South Africa,1964,174.55,Sub-Saharan Africa
South Africa,1965,169.51,Sub-Saharan Africa
South Africa,1966,164.61,Sub-Saharan Africa
South Africa,1967,159.85,Sub-Saharan Africa
South Africa,1968,155.24,Sub-Saharan Africa
South Africa,1969,150.75,Sub-Saharan Africa
South Africa,1970,146.4,Sub-Saharan Africa
South Africa,1971,142.17,Sub-Saharan Africa
South Africa,1972,138.06,Sub-Saharan Africa
South Africa,1973,134.07,Sub-Saharan Africa
South Africa,1974,130.2,Sub-Saharan Africa
South Africa,1975,123.1,Sub-Saharan Africa
South Africa,1976,116.7,Sub-Saharan Africa
South Africa,1977,110.4,Sub-Saharan Africa
South Africa,1978,104.6,Sub-Saharan Africa
South Africa,1979,99.1,Sub-Saharan Africa
South Africa,1980,93.8,Sub-Saharan Africa
South Africa,1981,89,Sub-Saharan Africa
South Africa,1982,84.6,Sub-Saharan Africa
South Africa,1983,80.6,Sub-Saharan Africa
South Africa,1984,76.9,Sub-Saharan Africa
South Africa,1985,73.5,Sub-Saharan Africa
South Africa,1986,70.5,Sub-Saharan Africa
South Africa,1987,67.7,Sub-Saharan Africa
South Africa,1988,65.3,Sub-Saharan Africa
South Africa,1989,63.2,Sub-Saharan Africa
South Africa,1990,61.5,Sub-Saharan Africa
South Africa,1991,60.3,Sub-Saharan Africa
South Africa,1992,59.8,Sub-Saharan Africa
South Africa,1993,60.1,Sub-Saharan Africa
South Africa,1994,61,Sub-Saharan Africa
South Africa,1995,62.6,Sub-Saharan Africa
South Africa,1996,64.7,Sub-Saharan Africa
South Africa,1997,67.3,Sub-Saharan Africa
South Africa,1998,69.8,Sub-Saharan Africa
South Africa,1999,72.1,Sub-Saharan Africa
South Africa,2000,74,Sub-Saharan Africa
South Africa,2001,75.5,Sub-Saharan Africa
South Africa,2002,76.3,Sub-Saharan Africa
South Africa,2003,78,Sub-Saharan Africa
South Africa,2004,76.9,Sub-Saharan Africa
South Africa,2005,75.2,Sub-Saharan Africa
South Africa,2006,72.8,Sub-Saharan Africa
South Africa,2007,70.1,Sub-Saharan Africa
South Africa,2008,66.1,Sub-Saharan Africa
South Africa,2009,61.8,Sub-Saharan Africa
South Africa,2010,54.4,Sub-Saharan Africa
South Africa,2011,50.6,Sub-Saharan Africa
South Africa,2012,47.8,Sub-Saharan Africa
South Africa,2013,45.1,Sub-Saharan Africa
South Sudan,1964,348.1,Sub-Saharan Africa
South Sudan,1965,345.6,Sub-Saharan Africa
South Sudan,1966,342.4,Sub-Saharan Africa
South Sudan,1967,339.2,Sub-Saharan Africa
South Sudan,1968,335.9,Sub-Saharan Africa
South Sudan,1969,332.9,Sub-Saharan Africa
South Sudan,1970,329.6,Sub-Saharan Africa
South Sudan,1971,326.4,Sub-Saharan Africa
South Sudan,1972,322.8,Sub-Saharan Africa
South Sudan,1973,319.2,Sub-Saharan Africa
South Sudan,1974,315.8,Sub-Saharan Africa
South Sudan,1975,312.5,Sub-Saharan Africa
South Sudan,1976,309.1,Sub-Saharan Africa
South Sudan,1977,305.7,Sub-Saharan Africa
South Sudan,1978,301.9,Sub-Saharan Africa
South Sudan,1979,298.2,Sub-Saharan Africa
South Sudan,1980,294.7,Sub-Saharan Africa
South Sudan,1981,291.3,Sub-Saharan Africa
South Sudan,1982,288.5,Sub-Saharan Africa
South Sudan,1983,284.7,Sub-Saharan Africa
South Sudan,1984,280.4,Sub-Saharan Africa
South Sudan,1985,276.5,Sub-Saharan Africa
South Sudan,1986,271.8,Sub-Saharan Africa
South Sudan,1987,267.3,Sub-Saharan Africa
South Sudan,1988,262.7,Sub-Saharan Africa
South Sudan,1989,257.8,Sub-Saharan Africa
South Sudan,1990,253.2,Sub-Saharan Africa
South Sudan,1991,248.1,Sub-Saharan Africa
South Sudan,1992,242.5,Sub-Saharan Africa
South Sudan,1993,236.6,Sub-Saharan Africa
South Sudan,1994,230.3,Sub-Saharan Africa
South Sudan,1995,223.5,Sub-Saharan Africa
South Sudan,1996,216.1,Sub-Saharan Africa
South Sudan,1997,208.5,Sub-Saharan Africa
South Sudan,1998,200.3,Sub-Saharan Africa
South Sudan,1999,191.4,Sub-Saharan Africa
South Sudan,2000,182.3,Sub-Saharan Africa
South Sudan,2001,173,Sub-Saharan Africa
South Sudan,2002,163.8,Sub-Saharan Africa
South Sudan,2003,155.2,Sub-Saharan Africa
South Sudan,2004,147,Sub-Saharan Africa
South Sudan,2005,139.3,Sub-Saharan Africa
South Sudan,2006,132.1,Sub-Saharan Africa
South Sudan,2007,125.7,Sub-Saharan Africa
South Sudan,2008,120,Sub-Saharan Africa
South Sudan,2009,115.2,Sub-Saharan Africa
South Sudan,2010,110.9,Sub-Saharan Africa
South Sudan,2011,106.7,Sub-Saharan Africa
South Sudan,2012,102.8,Sub-Saharan Africa
South Sudan,2013,99.2,Sub-Saharan Africa
Spain,1964,42.9,Europe & Central Asia
Spain,1965,40.8,Europe & Central Asia
Spain,1966,38.8,Europe & Central Asia
Spain,1967,36.7,Europe & Central Asia
Spain,1968,34.4,Europe & Central Asia
Spain,1969,31.8,Europe & Central Asia
Spain,1970,29.2,Europe & Central Asia
Spain,1971,26.6,Europe & Central Asia
Spain,1972,24.4,Europe & Central Asia
Spain,1973,23.1,Europe & Central Asia
Spain,1974,23,Europe & Central Asia
Spain,1975,23.5,Europe & Central Asia
Spain,1976,23.6,Europe & Central Asia
Spain,1977,22.8,Europe & Central Asia
Spain,1978,21.3,Europe & Central Asia
Spain,1979,19.5,Europe & Central Asia
Spain,1980,17.8,Europe & Central Asia
Spain,1981,16.4,Europe & Central Asia
Spain,1982,15.4,Europe & Central Asia
Spain,1983,14.7,Europe & Central Asia
Spain,1984,14,Europe & Central Asia
Spain,1985,13.4,Europe & Central Asia
Spain,1986,12.8,Europe & Central Asia
Spain,1987,12.3,Europe & Central Asia
Spain,1988,11.9,Europe & Central Asia
Spain,1989,11.5,Europe & Central Asia
Spain,1990,11,Europe & Central Asia
Spain,1991,10.5,Europe & Central Asia
Spain,1992,10.1,Europe & Central Asia
Spain,1993,9.5,Europe & Central Asia
Spain,1994,8.9,Europe & Central Asia
Spain,1995,8.3,Europe & Central Asia
Spain,1996,7.7,Europe & Central Asia
Spain,1997,7.3,Europe & Central Asia
Spain,1998,7,Europe & Central Asia
Spain,1999,6.7,Europe & Central Asia
Spain,2000,6.5,Europe & Central Asia
Spain,2001,6.3,Europe & Central Asia
Spain,2002,6.2,Europe & Central Asia
Spain,2003,6.1,Europe & Central Asia
Spain,2004,5.9,Europe & Central Asia
Spain,2005,5.7,Europe & Central Asia
Spain,2006,5.5,Europe & Central Asia
Spain,2007,5.2,Europe & Central Asia
Spain,2008,5,Europe & Central Asia
Spain,2009,4.8,Europe & Central Asia
Spain,2010,4.6,Europe & Central Asia
Spain,2011,4.5,Europe & Central Asia
Spain,2012,4.4,Europe & Central Asia
Spain,2013,4.3,Europe & Central Asia
Sri Lanka,1964,84.8,South Asia
Sri Lanka,1965,81.6,South Asia
Sri Lanka,1966,78.8,South Asia
Sri Lanka,1967,76.4,South Asia
Sri Lanka,1968,74.3,South Asia
Sri Lanka,1969,72.5,South Asia
Sri Lanka,1970,71,South Asia
Sri Lanka,1971,69.7,South Asia
Sri Lanka,1972,68.5,South Asia
Sri Lanka,1973,67.1,South Asia
Sri Lanka,1974,65.6,South Asia
Sri Lanka,1975,63.8,South Asia
Sri Lanka,1976,61.6,South Asia
Sri Lanka,1977,59.1,South Asia
Sri Lanka,1978,56.3,South Asia
Sri Lanka,1979,53.2,South Asia
Sri Lanka,1980,49.9,South Asia
Sri Lanka,1981,46.3,South Asia
Sri Lanka,1982,42.4,South Asia
Sri Lanka,1983,38.3,South Asia
Sri Lanka,1984,34.1,South Asia
Sri Lanka,1985,30.2,South Asia
Sri Lanka,1986,26.9,South Asia
Sri Lanka,1987,24.2,South Asia
Sri Lanka,1988,22.5,South Asia
Sri Lanka,1989,21.6,South Asia
Sri Lanka,1990,21.3,South Asia
Sri Lanka,1991,21.2,South Asia
Sri Lanka,1992,21.2,South Asia
Sri Lanka,1993,21.1,South Asia
Sri Lanka,1994,20.8,South Asia
Sri Lanka,1995,20.2,South Asia
Sri Lanka,1996,19.5,South Asia
Sri Lanka,1997,18.7,South Asia
Sri Lanka,1998,17.8,South Asia
Sri Lanka,1999,17,South Asia
Sri Lanka,2000,16.3,South Asia
Sri Lanka,2001,15.8,South Asia
Sri Lanka,2002,15.4,South Asia
Sri Lanka,2003,15,South Asia
Sri Lanka,2004,28.8,South Asia
Sri Lanka,2005,14.1,South Asia
Sri Lanka,2006,13.3,South Asia
Sri Lanka,2007,12.5,South Asia
Sri Lanka,2008,11.7,South Asia
Sri Lanka,2009,11.1,South Asia
Sri Lanka,2010,10.6,South Asia
Sri Lanka,2011,10.1,South Asia
Sri Lanka,2012,9.7,South Asia
Sri Lanka,2013,9.4,South Asia
Sudan,1964,166.5,Sub-Saharan Africa
Sudan,1965,164,Sub-Saharan Africa
Sudan,1966,161.7,Sub-Saharan Africa
Sudan,1967,159.6,Sub-Saharan Africa
Sudan,1968,157.7,Sub-Saharan Africa
Sudan,1969,156,Sub-Saharan Africa
Sudan,1970,154.6,Sub-Saharan Africa
Sudan,1971,153.3,Sub-Saharan Africa
Sudan,1972,152.1,Sub-Saharan Africa
Sudan,1973,150.8,Sub-Saharan Africa
Sudan,1974,149.6,Sub-Saharan Africa
Sudan,1975,148.3,Sub-Saharan Africa
Sudan,1976,147,Sub-Saharan Africa
Sudan,1977,145.6,Sub-Saharan Africa
Sudan,1978,144.3,Sub-Saharan Africa
Sudan,1979,143.2,Sub-Saharan Africa
Sudan,1980,142.1,Sub-Saharan Africa
Sudan,1981,140.9,Sub-Saharan Africa
Sudan,1982,139.9,Sub-Saharan Africa
Sudan,1983,138.8,Sub-Saharan Africa
Sudan,1984,137.5,Sub-Saharan Africa
Sudan,1985,136,Sub-Saharan Africa
Sudan,1986,134.5,Sub-Saharan Africa
Sudan,1987,132.8,Sub-Saharan Africa
Sudan,1988,131.1,Sub-Saharan Africa
Sudan,1989,129.3,Sub-Saharan Africa
Sudan,1990,127.5,Sub-Saharan Africa
Sudan,1991,125.7,Sub-Saharan Africa
Sudan,1992,123.9,Sub-Saharan Africa
Sudan,1993,122.1,Sub-Saharan Africa
Sudan,1994,120.2,Sub-Saharan Africa
Sudan,1995,118.2,Sub-Saharan Africa
Sudan,1996,116.1,Sub-Saharan Africa
Sudan,1997,113.9,Sub-Saharan Africa
Sudan,1998,111.4,Sub-Saharan Africa
Sudan,1999,108.8,Sub-Saharan Africa
Sudan,2000,105.9,Sub-Saharan Africa
Sudan,2001,103.1,Sub-Saharan Africa
Sudan,2002,100.2,Sub-Saharan Africa
Sudan,2003,97.3,Sub-Saharan Africa
Sudan,2004,94.5,Sub-Saharan Africa
Sudan,2005,91.9,Sub-Saharan Africa
Sudan,2006,89.3,Sub-Saharan Africa
Sudan,2007,87,Sub-Saharan Africa
Sudan,2008,84.7,Sub-Saharan Africa
Sudan,2009,82.4,Sub-Saharan Africa
Sudan,2010,80.2,Sub-Saharan Africa
Sudan,2011,78.2,Sub-Saharan Africa
Sudan,2012,76.3,Sub-Saharan Africa
Sudan,2013,74.2,Sub-Saharan Africa
Suriname,1964,89.22,America
Suriname,1965,85.51,America
Suriname,1966,81.87,America
Suriname,1967,78.79,America
Suriname,1968,75.42,America
Suriname,1969,72.67,America
Suriname,1970,69.66,America
Suriname,1971,67.23,America
Suriname,1972,65.35,America
Suriname,1973,64.24,America
Suriname,1974,63.15,America
Suriname,1975,62.08,America
Suriname,1976,61.02,America
Suriname,1977,59.97,America
Suriname,1978,58.94,America
Suriname,1979,57.93,America
Suriname,1980,56.74,America
Suriname,1981,55.8,America
Suriname,1982,54.96,America
Suriname,1983,57,America
Suriname,1984,55.5,America
Suriname,1985,54.1,America
Suriname,1986,52.7,America
Suriname,1987,51.4,America
Suriname,1988,50.2,America
Suriname,1989,48.9,America
Suriname,1990,47.6,America
Suriname,1991,46.3,America
Suriname,1992,44.9,America
Suriname,1993,43.5,America
Suriname,1994,42.2,America
Suriname,1995,40.9,America
Suriname,1996,39.6,America
Suriname,1997,38.3,America
Suriname,1998,37,America
Suriname,1999,35.7,America
Suriname,2000,34.4,America
Suriname,2001,33.3,America
Suriname,2002,32.1,America
Suriname,2003,31.1,America
Suriname,2004,30.1,America
Suriname,2005,29.2,America
Suriname,2006,28.3,America
Suriname,2007,27.4,America
Suriname,2008,26.4,America
Suriname,2009,25.6,America
Suriname,2010,24.9,America
Suriname,2011,24.1,America
Suriname,2012,23.4,America
Suriname,2013,22.6,America
Swaziland,1964,197.8,Sub-Saharan Africa
Swaziland,1965,194,Sub-Saharan Africa
Swaziland,1966,190.3,Sub-Saharan Africa
Swaziland,1967,186.6,Sub-Saharan Africa
Swaziland,1968,182.9,Sub-Saharan Africa
Swaziland,1969,179,Sub-Saharan Africa
Swaziland,1970,174.8,Sub-Saharan Africa
Swaziland,1971,170.1,Sub-Saharan Africa
Swaziland,1972,164.8,Sub-Saharan Africa
Swaziland,1973,158.9,Sub-Saharan Africa
Swaziland,1974,152.5,Sub-Saharan Africa
Swaziland,1975,145.8,Sub-Saharan Africa
Swaziland,1976,139.5,Sub-Saharan Africa
Swaziland,1977,133.4,Sub-Saharan Africa
Swaziland,1978,127.8,Sub-Saharan Africa
Swaziland,1979,122.4,Sub-Saharan Africa
Swaziland,1980,117,Sub-Saharan Africa
Swaziland,1981,111.3,Sub-Saharan Africa
Swaziland,1982,105.3,Sub-Saharan Africa
Swaziland,1983,99.1,Sub-Saharan Africa
Swaziland,1984,92.9,Sub-Saharan Africa
Swaziland,1985,86.7,Sub-Saharan Africa
Swaziland,1986,81,Sub-Saharan Africa
Swaziland,1987,76,Sub-Saharan Africa
Swaziland,1988,71.9,Sub-Saharan Africa
Swaziland,1989,68.8,Sub-Saharan Africa
Swaziland,1990,67,Sub-Saharan Africa
Swaziland,1991,66.7,Sub-Saharan Africa
Swaziland,1992,68,Sub-Saharan Africa
Swaziland,1993,71,Sub-Saharan Africa
Swaziland,1994,75.7,Sub-Saharan Africa
Swaziland,1995,81.1,Sub-Saharan Africa
Swaziland,1996,86.9,Sub-Saharan Africa
Swaziland,1997,92.6,Sub-Saharan Africa
Swaziland,1998,98.3,Sub-Saharan Africa
Swaziland,1999,103.9,Sub-Saharan Africa
Swaziland,2000,109.5,Sub-Saharan Africa
Swaziland,2001,113.8,Sub-Saharan Africa
Swaziland,2002,117,Sub-Saharan Africa
Swaziland,2003,119.5,Sub-Saharan Africa
Swaziland,2004,120.9,Sub-Saharan Africa
Swaziland,2005,120.8,Sub-Saharan Africa
Swaziland,2006,115.9,Sub-Saharan Africa
Swaziland,2007,113,Sub-Saharan Africa
Swaziland,2008,112.2,Sub-Saharan Africa
Swaziland,2009,105.1,Sub-Saharan Africa
Swaziland,2010,90.9,Sub-Saharan Africa
Swaziland,2011,83.6,Sub-Saharan Africa
Swaziland,2012,78.8,Sub-Saharan Africa
Swaziland,2013,74.9,Sub-Saharan Africa
Sweden,1964,17.1,Europe & Central Asia
Sweden,1965,16.3,Europe & Central Asia
Sweden,1966,15.5,Europe & Central Asia
Sweden,1967,14.9,Europe & Central Asia
Sweden,1968,14.4,Europe & Central Asia
Sweden,1969,13.9,Europe & Central Asia
Sweden,1970,13.4,Europe & Central Asia
Sweden,1971,12.9,Europe & Central Asia
Sweden,1972,12.3,Europe & Central Asia
Sweden,1973,11.6,Europe & Central Asia
Sweden,1974,10.9,Europe & Central Asia
Sweden,1975,10.3,Europe & Central Asia
Sweden,1976,9.8,Europe & Central Asia
Sweden,1977,9.4,Europe & Central Asia
Sweden,1978,9,Europe & Central Asia
Sweden,1979,8.7,Europe & Central Asia
Sweden,1980,8.5,Europe & Central Asia
Sweden,1981,8.2,Europe & Central Asia
Sweden,1982,8,Europe & Central Asia
Sweden,1983,7.8,Europe & Central Asia
Sweden,1984,7.7,Europe & Central Asia
Sweden,1985,7.6,Europe & Central Asia
Sweden,1986,7.5,Europe & Central Asia
Sweden,1987,7.4,Europe & Central Asia
Sweden,1988,7.3,Europe & Central Asia
Sweden,1989,7.2,Europe & Central Asia
Sweden,1990,6.9,Europe & Central Asia
Sweden,1991,6.6,Europe & Central Asia
Sweden,1992,6.1,Europe & Central Asia
Sweden,1993,5.7,Europe & Central Asia
Sweden,1994,5.2,Europe & Central Asia
Sweden,1995,4.8,Europe & Central Asia
Sweden,1996,4.5,Europe & Central Asia
Sweden,1997,4.3,Europe & Central Asia
Sweden,1998,4.2,Europe & Central Asia
Sweden,1999,4.1,Europe & Central Asia
Sweden,2000,4.1,Europe & Central Asia
Sweden,2001,4.1,Europe & Central Asia
Sweden,2002,4,Europe & Central Asia
Sweden,2003,3.9,Europe & Central Asia
Sweden,2004,3.7,Europe & Central Asia
Sweden,2005,3.6,Europe & Central Asia
Sweden,2006,3.4,Europe & Central Asia
Sweden,2007,3.3,Europe & Central Asia
Sweden,2008,3.2,Europe & Central Asia
Sweden,2009,3.1,Europe & Central Asia
Sweden,2010,3.1,Europe & Central Asia
Sweden,2011,3,Europe & Central Asia
Sweden,2012,3,Europe & Central Asia
Sweden,2013,3,Europe & Central Asia
Switzerland,1964,23.6,Europe & Central Asia
Switzerland,1965,22.6,Europe & Central Asia
Switzerland,1966,21.6,Europe & Central Asia
Switzerland,1967,20.7,Europe & Central Asia
Switzerland,1968,19.9,Europe & Central Asia
Switzerland,1969,19.2,Europe & Central Asia
Switzerland,1970,18.4,Europe & Central Asia
Switzerland,1971,17.6,Europe & Central Asia
Switzerland,1972,16.7,Europe & Central Asia
Switzerland,1973,15.8,Europe & Central Asia
Switzerland,1974,14.8,Europe & Central Asia
Switzerland,1975,13.8,Europe & Central Asia
Switzerland,1976,12.9,Europe & Central Asia
Switzerland,1977,12.1,Europe & Central Asia
Switzerland,1978,11.4,Europe & Central Asia
Switzerland,1979,10.8,Europe & Central Asia
Switzerland,1980,10.4,Europe & Central Asia
Switzerland,1981,10,Europe & Central Asia
Switzerland,1982,9.7,Europe & Central Asia
Switzerland,1983,9.4,Europe & Central Asia
Switzerland,1984,9.2,Europe & Central Asia
Switzerland,1985,9,Europe & Central Asia
Switzerland,1986,8.9,Europe & Central Asia
Switzerland,1987,8.8,Europe & Central Asia
Switzerland,1988,8.6,Europe & Central Asia
Switzerland,1989,8.4,Europe & Central Asia
Switzerland,1990,8.2,Europe & Central Asia
Switzerland,1991,7.9,Europe & Central Asia
Switzerland,1992,7.5,Europe & Central Asia
Switzerland,1993,7.1,Europe & Central Asia
Switzerland,1994,6.7,Europe & Central Asia
Switzerland,1995,6.4,Europe & Central Asia
Switzerland,1996,6.1,Europe & Central Asia
Switzerland,1997,6,Europe & Central Asia
Switzerland,1998,5.8,Europe & Central Asia
Switzerland,1999,5.7,Europe & Central Asia
Switzerland,2000,5.6,Europe & Central Asia
Switzerland,2001,5.6,Europe & Central Asia
Switzerland,2002,5.5,Europe & Central Asia
Switzerland,2003,5.3,Europe & Central Asia
Switzerland,2004,5.2,Europe & Central Asia
Switzerland,2005,5.1,Europe & Central Asia
Switzerland,2006,5,Europe & Central Asia
Switzerland,2007,4.8,Europe & Central Asia
Switzerland,2008,4.7,Europe & Central Asia
Switzerland,2009,4.6,Europe & Central Asia
Switzerland,2010,4.5,Europe & Central Asia
Switzerland,2011,4.4,Europe & Central Asia
Switzerland,2012,4.3,Europe & Central Asia
Switzerland,2013,4.2,Europe & Central Asia
Syria,1964,145.6,Middle East & North Africa
Syria,1965,138.2,Middle East & North Africa
Syria,1966,131.2,Middle East & North Africa
Syria,1967,124.4,Middle East & North Africa
Syria,1968,117.7,Middle East & North Africa
