Country,Year,life,region
Tonga,1983,68.23,East Asia & Pacific
Tonga,1984,68.478,East Asia & Pacific
Tonga,1985,68.716,East Asia & Pacific
Tonga,1986,68.936,East Asia & Pacific
Tonga,1987,69.136,East Asia & Pacific
Tonga,1988,69.313,East Asia & Pacific
Tonga,1989,69.468,East Asia & Pacific
Tonga,1990,69.603,East Asia & Pacific
Tonga,1991,69.722,East Asia & Pacific
Tonga,1992,69.832,East Asia & Pacific
Tonga,1993,69.94,East Asia & Pacific
Tonga,1994,70.05,East Asia & Pacific
Tonga,1995,70.164,East Asia & Pacific
Tonga,1996,70.285,East Asia & Pacific
Tonga,1997,70.411,East Asia & Pacific
Tonga,1998,70.541,East Asia & Pacific
Tonga,1999,70.674,East Asia & Pacific
Tonga,2000,70.81,East Asia & Pacific
Tonga,2001,70.948,East Asia & Pacific
Tonga,2002,71.086,East Asia & Pacific
Tonga,2003,71.223,East Asia & Pacific
Tonga,2004,71.361,East Asia & Pacific
Tonga,2005,71.498,East Asia & Pacific
Tonga,2006,71.635,East Asia & Pacific
Tonga,2007,71.774,East Asia & Pacific
Tonga,2008,71.916,East Asia & Pacific
Tonga,2009,72.061,East Asia & Pacific
Tonga,2010,72.209,East Asia & Pacific
Tonga,2011,72.361,East Asia & Pacific
Tonga,2012,72.516,East Asia & Pacific
Tonga,2013,72.673,East Asia & Pacific
Trinidad and Tobago,1964,64.422,America
Trinidad and Tobago,1965,64.621,America
Trinidad and Tobago,1966,64.742,America
Trinidad and Tobago,1967,64.822,America
Trinidad and Tobago,1968,64.892,America
Trinidad and Tobago,1969,64.973,America
Trinidad and Tobago,1970,65.081,America
Trinidad and Tobago,1971,65.228,America
Trinidad and Tobago,1972,65.407,America
Trinidad and Tobago,1973,65.61,America
Trinidad and Tobago,1974,65.833,America
Trinidad and Tobago,1975,66.067,America
Trinidad and Tobago,1976,66.3,America
Trinidad and Tobago,1977,66.519,America
Trinidad and Tobago,1978,66.714,America
Trinidad and Tobago,1979,66.882,America
Trinidad and Tobago,1980,67.022,America
Trinidad and Tobago,1981,67.138,America
Trinidad and Tobago,1982,67.239,America
Trinidad and Tobago,1983,67.335,America
Trinidad and Tobago,1984,67.428,America
Trinidad and Tobago,1985,67.523,America
Trinidad and Tobago,1986,67.62,America
Trinidad and Tobago,1987,67.719,America
Trinidad and Tobago,1988,67.817,America
Trinidad and Tobago,1989,67.914,America
Trinidad and Tobago,1990,68.007,America
Trinidad and Tobago,1991,68.094,America
Trinidad and Tobago,1992,68.171,America
Trinidad and Tobago,1993,68.238,America
Trinidad and Tobago,1994,68.296,America
Trinidad and Tobago,1995,68.344,America
Trinidad and Tobago,1996,68.384,America
Trinidad and Tobago,1997,68.419,America
Trinidad and Tobago,1998,68.452,America
Trinidad and Tobago,1999,68.489,America
Trinidad and Tobago,2000,68.533,America
Trinidad and Tobago,2001,68.59,America
Trinidad and Tobago,2002,68.661,America
Trinidad and Tobago,2003,68.747,America
Trinidad and Tobago,2004,68.847,America
Trinidad and Tobago,2005,68.958,America
Trinidad and Tobago,2006,69.078,America
Trinidad and Tobago,2007,69.2,America
Trinidad and Tobago,2008,69.321,America
Trinidad and Tobago,2009,69.438,America
Trinidad and Tobago,2010,69.55,America
Trinidad and Tobago,2011,69.657,America
Trinidad and Tobago,2012,69.761,America
Trinidad and Tobago,2013,69.865,America
Tunisia,1964,44.903,Middle East & North Africa
Tunisia,1965,45.795,Middle East & North Africa
Tunisia,1966,46.759,Middle East & North Africa
Tunisia,1967,47.786,Middle East & North Africa
Tunisia,1968,48.867,Middle East & North Africa
Tunisia,1969,49.988,Middle East & North Africa
Tunisia,1970,51.133,Middle East & North Africa
Tunisia,1971,52.289,Middle East & North Africa
Tunisia,1972,53.442,Middle East & North Africa
Tunisia,1973,54.581,Middle East & North Africa
Tunisia,1974,55.696,Middle East & North Africa
Tunisia,1975,56.786,Middle East & North Africa
Tunisia,1976,57.859,Middle East & North Africa
Tunisia,1977,58.921,Middle East & North Africa
Tunisia,1978,59.972,Middle East & North Africa
Tunisia,1979,61.003,Middle East & North Africa
Tunisia,1980,61.993,Middle East & North Africa
Tunisia,1981,62.919,Middle East & North Africa
Tunisia,1982,63.766,Middle East & North Africa
Tunisia,1983,64.53,Middle East & North Africa
Tunisia,1984,65.214,Middle East & North Africa
Tunisia,1985,65.836,Middle East & North Africa
Tunisia,1986,66.42,Middle East & North Africa
Tunisia,1987,66.994,Middle East & North Africa
Tunisia,1988,67.576,Middle East & North Africa
Tunisia,1989,68.172,Middle East & North Africa
Tunisia,1990,68.779,Middle East & North Africa
Tunisia,1991,69.387,Middle East & North Africa
Tunisia,1992,69.973,Middle East & North Africa
Tunisia,1993,70.522,Middle East & North Africa
Tunisia,1994,71.026,Middle East & North Africa
Tunisia,1995,71.481,Middle East & North Africa
Tunisia,1996,71.888,Middle East & North Africa
Tunisia,1997,72.254,Middle East & North Africa
Tunisia,1998,72.586,Middle East & North Africa
Tunisia,1999,72.887,Middle East & North Africa
Tunisia,2000,73.159,Middle East & North Africa
Tunisia,2001,73.4,Middle East & North Africa
Tunisia,2002,73.613,Middle East & North Africa
Tunisia,2003,73.804,Middle East & North Africa
Tunisia,2004,73.979,Middle East & North Africa
Tunisia,2005,74.149,Middle East & North Africa
Tunisia,2006,74.323,Middle East & North Africa
Tunisia,2007,74.506,Middle East & North Africa
Tunisia,2008,74.704,Middle East & North Africa
Tunisia,2009,74.918,Middle East & North Africa
Tunisia,2010,75.147,Middle East & North Africa
Tunisia,2011,75.388,Middle East & North Africa
Tunisia,2012,75.632,Middle East & North Africa
Tunisia,2013,75.873,Middle East & North Africa
Turkey,1964,48.313,Europe & Central Asia
Turkey,1965,49.037,Europe & Central Asia
Turkey,1966,49.736,Europe & Central Asia
Turkey,1967,50.409,Europe & Central Asia
Turkey,1968,51.057,Europe & Central Asia
Turkey,1969,51.683,Europe & Central Asia
Turkey,1970,52.291,Europe & Central Asia
Turkey,1971,52.893,Europe & Central Asia
Turkey,1972,53.498,Europe & Central Asia
Turkey,1973,54.115,Europe & Central Asia
Turkey,1974,54.746,Europe & Central Asia
Turkey,1975,55.392,Europe & Central Asia
Turkey,1976,56.05,Europe & Central Asia
Turkey,1977,56.713,Europe & Central Asia
Turkey,1978,57.373,Europe & Central Asia
Turkey,1979,58.025,Europe & Central Asia
Turkey,1980,58.668,Europe & Central Asia
Turkey,1981,59.299,Europe & Central Asia
Turkey,1982,59.917,Europe & Central Asia
Turkey,1983,60.522,Europe & Central Asia
Turkey,1984,61.113,Europe & Central Asia
Turkey,1985,61.685,Europe & Central Asia
Turkey,1986,62.234,Europe & Central Asia
Turkey,1987,62.761,Europe & Central Asia
Turkey,1988,63.27,Europe & Central Asia
Turkey,1989,63.766,Europe & Central Asia
Turkey,1990,64.259,Europe & Central Asia
Turkey,1991,64.76,Europe & Central Asia
Turkey,1992,65.278,Europe & Central Asia
Turkey,1993,65.817,Europe & Central Asia
Turkey,1994,66.38,Europe & Central Asia
Turkey,1995,66.967,Europe & Central Asia
Turkey,1996,67.574,Europe & Central Asia
Turkey,1997,68.193,Europe & Central Asia
Turkey,1998,68.812,Europe & Central Asia
Turkey,1999,69.421,Europe & Central Asia
Turkey,2000,70.01,Europe & Central Asia
Turkey,2001,70.57,Europe & Central Asia
Turkey,2002,71.097,Europe & Central Asia
Turkey,2003,71.589,Europe & Central Asia
Turkey,2004,72.045,Europe & Central Asia
Turkey,2005,72.466,Europe & Central Asia
Turkey,2006,72.858,Europe & Central Asia
Turkey,2007,73.228,Europe & Central Asia
Turkey,2008,73.585,Europe & Central Asia
Turkey,2009,73.932,Europe & Central Asia
Turkey,2010,74.274,Europe & Central Asia
Turkey,2011,74.609,Europe & Central Asia
Turkey,2012,74.938,Europe & Central Asia
Turkey,2013,75.259,Europe & Central Asia
Turkmenistan,1964,56.181,Europe & Central Asia
Turkmenistan,1965,56.604,Europe & Central Asia
Turkmenistan,1966,57.017,Europe & Central Asia
Turkmenistan,1967,57.413,Europe & Central Asia
Turkmenistan,1968,57.79,Europe & Central Asia
Turkmenistan,1969,58.143,Europe & Central Asia
Turkmenistan,1970,58.468,Europe & Central Asia
Turkmenistan,1971,58.761,Europe & Central Asia
Turkmenistan,1972,59.024,Europe & Central Asia
Turkmenistan,1973,59.263,Europe & Central Asia
Turkmenistan,1974,59.484,Europe & Central Asia
Turkmenistan,1975,59.699,Europe & Central Asia
Turkmenistan,1976,59.921,Europe & Central Asia
Turkmenistan,1977,60.16,Europe & Central Asia
Turkmenistan,1978,60.418,Europe & Central Asia
Turkmenistan,1979,60.697,Europe & Central Asia
Turkmenistan,1980,60.995,Europe & Central Asia
Turkmenistan,1981,61.307,Europe & Central Asia
Turkmenistan,1982,61.618,Europe & Central Asia
Turkmenistan,1983,61.916,Europe & Central Asia
Turkmenistan,1984,62.189,Europe & Central Asia
Turkmenistan,1985,62.42,Europe & Central Asia
Turkmenistan,1986,62.594,Europe & Central Asia
Turkmenistan,1987,62.708,Europe & Central Asia
Turkmenistan,1988,62.767,Europe & Central Asia
Turkmenistan,1989,62.783,Europe & Central Asia
Turkmenistan,1990,62.773,Europe & Central Asia
Turkmenistan,1991,62.764,Europe & Central Asia
Turkmenistan,1992,62.778,Europe & Central Asia
Turkmenistan,1993,62.832,Europe & Central Asia
Turkmenistan,1994,62.932,Europe & Central Asia
Turkmenistan,1995,63.074,Europe & Central Asia
Turkmenistan,1996,63.249,Europe & Central Asia
Turkmenistan,1997,63.435,Europe & Central Asia
Turkmenistan,1998,63.615,Europe & Central Asia
Turkmenistan,1999,63.78,Europe & Central Asia
Turkmenistan,2000,63.925,Europe & Central Asia
Turkmenistan,2001,64.048,Europe & Central Asia
Turkmenistan,2002,64.154,Europe & Central Asia
Turkmenistan,2003,64.251,Europe & Central Asia
Turkmenistan,2004,64.341,Europe & Central Asia
Turkmenistan,2005,64.429,Europe & Central Asia
Turkmenistan,2006,64.522,Europe & Central Asia
Turkmenistan,2007,64.624,Europe & Central Asia
Turkmenistan,2008,64.737,Europe & Central Asia
Turkmenistan,2009,64.862,Europe & Central Asia
Turkmenistan,2010,65,Europe & Central Asia
Turkmenistan,2011,65.147,Europe & Central Asia
Turkmenistan,2012,65.299,Europe & Central Asia
Turkmenistan,2013,65.452,Europe & Central Asia
Uganda,1964,46.332,Sub-Saharan Africa
Uganda,1965,46.891,Sub-Saharan Africa
Uganda,1966,47.406,Sub-Saharan Africa
Uganda,1967,47.864,Sub-Saharan Africa
Uganda,1968,48.256,Sub-Saharan Africa
Uganda,1969,48.577,Sub-Saharan Africa
Uganda,1970,48.825,Sub-Saharan Africa
Uganda,1971,49.005,Sub-Saharan Africa
Uganda,1972,49.131,Sub-Saharan Africa
Uganda,1973,49.218,Sub-Saharan Africa
Uganda,1974,49.277,Sub-Saharan Africa
Uganda,1975,49.319,Sub-Saharan Africa
Uganda,1976,49.354,Sub-Saharan Africa
Uganda,1977,49.385,Sub-Saharan Africa
Uganda,1978,49.412,Sub-Saharan Africa
Uganda,1979,49.437,Sub-Saharan Africa
Uganda,1980,49.456,Sub-Saharan Africa
Uganda,1981,49.468,Sub-Saharan Africa
Uganda,1982,49.461,Sub-Saharan Africa
Uganda,1983,49.425,Sub-Saharan Africa
Uganda,1984,49.352,Sub-Saharan Africa
Uganda,1985,49.222,Sub-Saharan Africa
Uganda,1986,49.013,Sub-Saharan Africa
Uganda,1987,48.723,Sub-Saharan Africa
Uganda,1988,48.364,Sub-Saharan Africa
Uganda,1989,47.953,Sub-Saharan Africa
Uganda,1990,47.514,Sub-Saharan Africa
Uganda,1991,47.069,Sub-Saharan Africa
Uganda,1992,46.655,Sub-Saharan Africa
Uganda,1993,46.312,Sub-Saharan Africa
Uganda,1994,46.074,Sub-Saharan Africa
Uganda,1995,45.983,Sub-Saharan Africa
Uganda,1996,46.071,Sub-Saharan Africa
Uganda,1997,46.34,Sub-Saharan Africa
Uganda,1998,46.78,Sub-Saharan Africa
Uganda,1999,47.381,Sub-Saharan Africa
Uganda,2000,48.126,Sub-Saharan Africa
Uganda,2001,48.988,Sub-Saharan Africa
Uganda,2002,49.928,Sub-Saharan Africa
Uganda,2003,50.906,Sub-Saharan Africa
Uganda,2004,51.889,Sub-Saharan Africa
Uganda,2005,52.86,Sub-Saharan Africa
Uganda,2006,53.809,Sub-Saharan Africa
Uganda,2007,54.74,Sub-Saharan Africa
Uganda,2008,55.647,Sub-Saharan Africa
Uganda,2009,56.514,Sub-Saharan Africa
Uganda,2010,57.319,Sub-Saharan Africa
Uganda,2011,58.038,Sub-Saharan Africa
Uganda,2012,58.668,Sub-Saharan Africa
Uganda,2013,59.209,Sub-Saharan Africa
Ukraine,1964,72.19,Europe & Central Asia
Ukraine,1965,71.63,Europe & Central Asia
Ukraine,1966,71.9,Europe & Central Asia
Ukraine,1967,71.5,Europe & Central Asia
Ukraine,1968,71.59,Europe & Central Asia
Ukraine,1969,70.97,Europe & Central Asia
Ukraine,1970,70.87,Europe & Central Asia
Ukraine,1971,71.1,Europe & Central Asia
Ukraine,1972,70.86,Europe & Central Asia
Ukraine,1973,71.05,Europe & Central Asia
Ukraine,1974,70.94,Europe & Central Asia
Ukraine,1975,70.28,Europe & Central Asia
Ukraine,1976,70.34,Europe & Central Asia
Ukraine,1977,70.02,Europe & Central Asia
Ukraine,1978,69.98,Europe & Central Asia
Ukraine,1979,69.72,Europe & Central Asia
Ukraine,1980,69.7,Europe & Central Asia
Ukraine,1981,69.74,Europe & Central Asia
Ukraine,1982,69.9,Europe & Central Asia
Ukraine,1983,69.88,Europe & Central Asia
Ukraine,1984,69.57,Europe & Central Asia
Ukraine,1985,69.88,Europe & Central Asia
Ukraine,1986,71.24,Europe & Central Asia
Ukraine,1987,71.04,Europe & Central Asia
Ukraine,1988,70.93,Europe & Central Asia
Ukraine,1989,70.88,Europe & Central Asia
Ukraine,1990,70.46,Europe & Central Asia
Ukraine,1991,69.64,Europe & Central Asia
Ukraine,1992,69,Europe & Central Asia
Ukraine,1993,68.31,Europe & Central Asia
Ukraine,1994,67.7,Europe & Central Asia
Ukraine,1995,66.79,Europe & Central Asia
Ukraine,1996,67.11,Europe & Central Asia
Ukraine,1997,67.69,Europe & Central Asia
Ukraine,1998,68.57,Europe & Central Asia
Ukraine,1999,68.15,Europe & Central Asia
Ukraine,2000,67.79,Europe & Central Asia
Ukraine,2001,67.93,Europe & Central Asia
Ukraine,2002,67.81,Europe & Central Asia
Ukraine,2003,67.87,Europe & Central Asia
Ukraine,2004,67.73,Europe & Central Asia
Ukraine,2005,67.31,Europe & Central Asia
Ukraine,2006,67.96,Europe & Central Asia
Ukraine,2007,68.17,Europe & Central Asia
Ukraine,2008,68.306,Europe & Central Asia
Ukraine,2009,68.076,Europe & Central Asia
Ukraine,2010,68.188,Europe & Central Asia
Ukraine,2011,68.301,Europe & Central Asia
Ukraine,2012,68.414,Europe & Central Asia
Ukraine,2013,68.525,Europe & Central Asia
United Arab Emirates,1964,56.328,Middle East & North Africa
United Arab Emirates,1965,57.314,Middle East & North Africa
United Arab Emirates,1966,58.266,Middle East & North Africa
United Arab Emirates,1967,59.176,Middle East & North Africa
United Arab Emirates,1968,60.038,Middle East & North Africa
United Arab Emirates,1969,60.85,Middle East & North Africa
United Arab Emirates,1970,61.614,Middle East & North Africa
United Arab Emirates,1971,62.333,Middle East & North Africa
United Arab Emirates,1972,63.018,Middle East & North Africa
United Arab Emirates,1973,63.675,Middle East & North Africa
United Arab Emirates,1974,64.307,Middle East & North Africa
United Arab Emirates,1975,64.917,Middle East & North Africa
United Arab Emirates,1976,65.506,Middle East & North Africa
United Arab Emirates,1977,66.069,Middle East & North Africa
United Arab Emirates,1978,66.608,Middle East & North Africa
United Arab Emirates,1979,67.123,Middle East & North Africa
United Arab Emirates,1980,67.615,Middle East & North Africa
United Arab Emirates,1981,68.086,Middle East & North Africa
United Arab Emirates,1982,68.537,Middle East & North Africa
United Arab Emirates,1983,68.969,Middle East & North Africa
United Arab Emirates,1984,69.383,Middle East & North Africa
United Arab Emirates,1985,69.78,Middle East & North Africa
United Arab Emirates,1986,70.157,Middle East & North Africa
United Arab Emirates,1987,70.515,Middle East & North Africa
United Arab Emirates,1988,70.854,Middle East & North Africa
United Arab Emirates,1989,71.177,Middle East & North Africa
United Arab Emirates,1990,71.485,Middle East & North Africa
United Arab Emirates,1991,71.781,Middle East & North Africa
United Arab Emirates,1992,72.068,Middle East & North Africa
United Arab Emirates,1993,72.347,Middle East & North Africa
United Arab Emirates,1994,72.62,Middle East & North Africa
United Arab Emirates,1995,72.89,Middle East & North Africa
United Arab Emirates,1996,73.155,Middle East & North Africa
United Arab Emirates,1997,73.415,Middle East & North Africa
United Arab Emirates,1998,73.669,Middle East & North Africa
United Arab Emirates,1999,73.918,Middle East & North Africa
United Arab Emirates,2000,74.163,Middle East & North Africa
United Arab Emirates,2001,74.405,Middle East & North Africa
United Arab Emirates,2002,74.643,Middle East & North Africa
United Arab Emirates,2003,74.877,Middle East & North Africa
United Arab Emirates,2004,75.108,Middle East & North Africa
United Arab Emirates,2005,75.332,Middle East & North Africa
United Arab Emirates,2006,75.549,Middle East & North Africa
United Arab Emirates,2007,75.757,Middle East & North Africa
United Arab Emirates,2008,75.955,Middle East & North Africa
United Arab Emirates,2009,76.144,Middle East & North Africa
United Arab Emirates,2010,76.325,Middle East & North Africa
United Arab Emirates,2011,76.5,Middle East & North Africa
United Arab Emirates,2012,76.671,Middle East & North Africa
United Arab Emirates,2013,76.841,Middle East & North Africa
United Kingdom,1964,71.62,Europe & Central Asia
United Kingdom,1965,71.61,Europe & Central Asia
United Kingdom,1966,71.53,Europe & Central Asia
United Kingdom,1967,72.16,Europe & Central Asia
United Kingdom,1968,71.79,Europe & Central Asia
United Kingdom,1969,71.75,Europe & Central Asia
United Kingdom,1970,72,Europe & Central Asia
United Kingdom,1971,72.32,Europe & Central Asia
United Kingdom,1972,72.1,Europe & Central Asia
United Kingdom,1973,72.31,Europe & Central Asia
United Kingdom,1974,72.51,Europe & Central Asia
United Kingdom,1975,72.78,Europe & Central Asia
United Kingdom,1976,72.76,Europe & Central Asia
United Kingdom,1977,73.25,Europe & Central Asia
United Kingdom,1978,73.18,Europe & Central Asia
United Kingdom,1979,73.29,Europe & Central Asia
United Kingdom,1980,73.72,Europe & Central Asia
United Kingdom,1981,74.06,Europe & Central Asia
United Kingdom,1982,74.19,Europe & Central Asia
United Kingdom,1983,74.44,Europe & Central Asia
United Kingdom,1984,74.83,Europe & Central Asia
United Kingdom,1985,74.68,Europe & Central Asia
United Kingdom,1986,74.95,Europe & Central Asia
United Kingdom,1987,75.3,Europe & Central Asia
United Kingdom,1988,75.41,Europe & Central Asia
United Kingdom,1989,75.55,Europe & Central Asia
United Kingdom,1990,75.89,Europe & Central Asia
United Kingdom,1991,76.06,Europe & Central Asia
United Kingdom,1992,76.46,Europe & Central Asia
United Kingdom,1993,76.32,Europe & Central Asia
United Kingdom,1994,76.88,Europe & Central Asia
United Kingdom,1995,76.78,Europe & Central Asia
United Kingdom,1996,77.05,Europe & Central Asia
United Kingdom,1997,77.31,Europe & Central Asia
United Kingdom,1998,77.45,Europe & Central Asia
United Kingdom,1999,77.56,Europe & Central Asia
United Kingdom,2000,78.04,Europe & Central Asia
United Kingdom,2001,78.31,Europe & Central Asia
United Kingdom,2002,78.43,Europe & Central Asia
United Kingdom,2003,78.52,Europe & Central Asia
United Kingdom,2004,79.1,Europe & Central Asia
United Kingdom,2005,79.3,Europe & Central Asia
United Kingdom,2006,79.53,Europe & Central Asia
United Kingdom,2007,79.344,Europe & Central Asia
United Kingdom,2008,79.499,Europe & Central Asia
United Kingdom,2009,79.913,Europe & Central Asia
United Kingdom,2010,80.085,Europe & Central Asia
United Kingdom,2011,80.244,Europe & Central Asia
United Kingdom,2012,80.396,Europe & Central Asia
United Kingdom,2013,80.547,Europe & Central Asia
